Geneid	SRR14612089_fibroblast_male
ENSSSCG00000017751	1
ENSSSCG00000017752	3364
ENSSSCG00000017753	299
ENSSSCG00000017754	14
ENSSSCG00000017755	10
ENSSSCG00000017756	48
ENSSSCG00000017757	35
ENSSSCG00000017758	67
ENSSSCG00000017759	503
ENSSSCG00000017760	531
ENSSSCG00000017761	125
ENSSSCG00000017762	0
ENSSSCG00000017763	0
ENSSSCG00000017764	671
ENSSSCG00000017765	1
ENSSSCG00000017766	90
ENSSSCG00000017767	50
ENSSSCG00000017768	7248
ENSSSCG00000020020	7
ENSSSCG00000019783	2
ENSSSCG00000017769	845
ENSSSCG00000017770	2
ENSSSCG00000017771	1117
ENSSSCG00000017772	1646
ENSSSCG00000017773	1153
ENSSSCG00000017774	142
ENSSSCG00000020350	0
ENSSSCG00000017775	150
ENSSSCG00000019048	0
ENSSSCG00000017776	167
ENSSSCG00000019354	0
ENSSSCG00000019393	0
ENSSSCG00000017777	1226
ENSSSCG00000017778	8
ENSSSCG00000017779	810
ENSSSCG00000017780	11
ENSSSCG00000017781	0
ENSSSCG00000017782	58
ENSSSCG00000017783	1130
ENSSSCG00000017784	0
ENSSSCG00000018292	0
ENSSSCG00000020053	0
ENSSSCG00000017785	1034
ENSSSCG00000020574	0
ENSSSCG00000017786	33
ENSSSCG00000017787	253
ENSSSCG00000017788	443
ENSSSCG00000017789	15
ENSSSCG00000017790	817
ENSSSCG00000017791	177
ENSSSCG00000017792	17
ENSSSCG00000017793	162
ENSSSCG00000017794	7
ENSSSCG00000017795	547
ENSSSCG00000019191	0
ENSSSCG00000017796	562
ENSSSCG00000017797	2
ENSSSCG00000017798	0
ENSSSCG00000018963	0
ENSSSCG00000017799	2353
ENSSSCG00000017800	322
ENSSSCG00000017801	0
ENSSSCG00000017802	0
ENSSSCG00000020101	0
ENSSSCG00000017803	71
ENSSSCG00000017804	2186
ENSSSCG00000017805	394
ENSSSCG00000017806	138
ENSSSCG00000017807	428
ENSSSCG00000017808	2
ENSSSCG00000017809	525
ENSSSCG00000017810	155
ENSSSCG00000017811	35
ENSSSCG00000017812	364
ENSSSCG00000017813	22
ENSSSCG00000017814	2
ENSSSCG00000017815	697
ENSSSCG00000018518	16
ENSSSCG00000017816	29
ENSSSCG00000017817	3114
ENSSSCG00000017818	8105
ENSSSCG00000017819	73
ENSSSCG00000017820	2
ENSSSCG00000017821	0
ENSSSCG00000017822	1015
ENSSSCG00000017823	383
ENSSSCG00000017824	250
ENSSSCG00000019370	1
ENSSSCG00000019896	0
ENSSSCG00000017825	60
ENSSSCG00000017826	470
ENSSSCG00000019524	1
ENSSSCG00000017827	338
ENSSSCG00000017828	653
ENSSSCG00000018198	2
ENSSSCG00000018355	5
ENSSSCG00000017829	153
ENSSSCG00000017830	242
ENSSSCG00000017831	0
ENSSSCG00000017832	181
ENSSSCG00000017833	42
ENSSSCG00000017834	0
ENSSSCG00000017835	1310
ENSSSCG00000017836	2598
ENSSSCG00000017837	4
ENSSSCG00000017838	1
ENSSSCG00000017839	1
ENSSSCG00000017840	0
ENSSSCG00000017841	2
ENSSSCG00000017842	2
ENSSSCG00000017843	0
ENSSSCG00000017844	3
ENSSSCG00000017845	0
ENSSSCG00000017846	1
ENSSSCG00000017847	0
ENSSSCG00000017848	6
ENSSSCG00000017849	0
ENSSSCG00000017850	1
ENSSSCG00000017851	0
ENSSSCG00000017852	0
ENSSSCG00000017853	1
ENSSSCG00000017854	0
ENSSSCG00000017855	0
ENSSSCG00000017856	0
ENSSSCG00000017857	0
ENSSSCG00000017858	0
ENSSSCG00000017859	1
ENSSSCG00000017860	2
ENSSSCG00000017861	1
ENSSSCG00000017862	1
ENSSSCG00000017863	0
ENSSSCG00000017864	31
ENSSSCG00000017865	173
ENSSSCG00000017866	2167
ENSSSCG00000017867	246
ENSSSCG00000017868	44
ENSSSCG00000017869	3
ENSSSCG00000017870	556
ENSSSCG00000018720	0
ENSSSCG00000017871	5
ENSSSCG00000017872	0
ENSSSCG00000017873	20
ENSSSCG00000017874	44
ENSSSCG00000017875	435
ENSSSCG00000017876	102
ENSSSCG00000017877	817
ENSSSCG00000017878	480
ENSSSCG00000020415	0
ENSSSCG00000017879	1
ENSSSCG00000017880	0
ENSSSCG00000017881	4
ENSSSCG00000017882	1588
ENSSSCG00000017883	0
ENSSSCG00000017884	2
ENSSSCG00000018637	0
ENSSSCG00000017885	2
ENSSSCG00000017886	6
ENSSSCG00000017887	48
ENSSSCG00000017888	3
ENSSSCG00000017889	1
ENSSSCG00000017890	281
ENSSSCG00000017891	410
ENSSSCG00000019285	0
ENSSSCG00000017892	4
ENSSSCG00000017893	77
ENSSSCG00000017894	4
ENSSSCG00000017895	510
ENSSSCG00000018396	0
ENSSSCG00000018213	0
ENSSSCG00000017896	0
ENSSSCG00000019214	0
ENSSSCG00000017897	2
ENSSSCG00000017898	41
ENSSSCG00000017899	32
ENSSSCG00000017900	4030
ENSSSCG00000017901	3
ENSSSCG00000017902	914
ENSSSCG00000017903	264
ENSSSCG00000017904	50
ENSSSCG00000017905	8890
ENSSSCG00000017906	535
ENSSSCG00000017907	672
ENSSSCG00000017908	0
ENSSSCG00000017909	0
ENSSSCG00000017910	0
ENSSSCG00000017911	405
ENSSSCG00000017912	335
ENSSSCG00000017913	971
ENSSSCG00000017914	5
ENSSSCG00000017915	2
ENSSSCG00000017916	0
ENSSSCG00000017917	393
ENSSSCG00000017918	147
ENSSSCG00000017919	202
ENSSSCG00000017920	3741
ENSSSCG00000017921	34
ENSSSCG00000017922	31
ENSSSCG00000017923	3
ENSSSCG00000017924	480
ENSSSCG00000017925	15
ENSSSCG00000017926	57
ENSSSCG00000017927	48
ENSSSCG00000018641	0
ENSSSCG00000019457	0
ENSSSCG00000017928	306
ENSSSCG00000017929	458
ENSSSCG00000017930	79
ENSSSCG00000017931	0
ENSSSCG00000019930	1
ENSSSCG00000017932	0
ENSSSCG00000017933	2
ENSSSCG00000017934	4
ENSSSCG00000017935	1149
ENSSSCG00000017936	4422
ENSSSCG00000017937	516
ENSSSCG00000017938	0
ENSSSCG00000017939	6578
ENSSSCG00000017940	434
ENSSSCG00000017941	350
ENSSSCG00000017942	0
ENSSSCG00000017943	6
ENSSSCG00000017944	117
ENSSSCG00000017945	0
ENSSSCG00000017946	0
ENSSSCG00000017947	520
ENSSSCG00000018204	0
ENSSSCG00000017948	4
ENSSSCG00000017949	167
ENSSSCG00000017950	1216
ENSSSCG00000017951	0
ENSSSCG00000017952	54
ENSSSCG00000017953	672
ENSSSCG00000017954	2
ENSSSCG00000017955	262
ENSSSCG00000017956	7
ENSSSCG00000017957	8256
ENSSSCG00000018964	3
ENSSSCG00000019619	5
ENSSSCG00000020152	2
ENSSSCG00000018563	0
ENSSSCG00000017958	276
ENSSSCG00000017959	16
ENSSSCG00000017960	39
ENSSSCG00000017961	2
ENSSSCG00000017962	398
ENSSSCG00000017963	15
ENSSSCG00000017964	2314
ENSSSCG00000020355	0
ENSSSCG00000017965	1
ENSSSCG00000017966	4
ENSSSCG00000017967	226
ENSSSCG00000017968	40
ENSSSCG00000017969	37
ENSSSCG00000017970	2
ENSSSCG00000017971	28
ENSSSCG00000017972	24
ENSSSCG00000017973	253
ENSSSCG00000017974	7
ENSSSCG00000017975	2
ENSSSCG00000017976	2166
ENSSSCG00000020615	0
ENSSSCG00000017977	0
ENSSSCG00000017978	0
ENSSSCG00000017979	0
ENSSSCG00000017980	0
ENSSSCG00000017981	0
ENSSSCG00000017982	0
ENSSSCG00000017983	312
ENSSSCG00000017984	120
ENSSSCG00000017985	1
ENSSSCG00000017986	718
ENSSSCG00000018145	0
ENSSSCG00000017987	41065
ENSSSCG00000017988	15
ENSSSCG00000017989	1
ENSSSCG00000017990	0
ENSSSCG00000017991	8
ENSSSCG00000017992	0
ENSSSCG00000017993	194
ENSSSCG00000017994	3
ENSSSCG00000017995	3
ENSSSCG00000017996	0
ENSSSCG00000017997	0
ENSSSCG00000017998	0
ENSSSCG00000017999	0
ENSSSCG00000018000	27
ENSSSCG00000018001	99
ENSSSCG00000018002	1
ENSSSCG00000018003	1
ENSSSCG00000018004	0
ENSSSCG00000018005	0
ENSSSCG00000018006	0
ENSSSCG00000018007	3
ENSSSCG00000018008	200
ENSSSCG00000018009	40
ENSSSCG00000018010	52
ENSSSCG00000018011	0
ENSSSCG00000018012	0
ENSSSCG00000018013	0
ENSSSCG00000018014	49
ENSSSCG00000018015	18
ENSSSCG00000018016	97
ENSSSCG00000019009	0
ENSSSCG00000018017	16
ENSSSCG00000018018	0
ENSSSCG00000018019	11
ENSSSCG00000018020	166
ENSSSCG00000018021	0
ENSSSCG00000018022	3
ENSSSCG00000018023	31
ENSSSCG00000018024	4
ENSSSCG00000018025	84
ENSSSCG00000020626	0
ENSSSCG00000020067	0
ENSSSCG00000018026	26
ENSSSCG00000018027	1096
ENSSSCG00000018028	1
ENSSSCG00000018029	54
ENSSSCG00000018030	165
ENSSSCG00000018031	99
ENSSSCG00000018462	6
ENSSSCG00000018456	6
ENSSSCG00000018032	3
ENSSSCG00000018033	9704
ENSSSCG00000018034	274
ENSSSCG00000018035	73
ENSSSCG00000018036	18
ENSSSCG00000018037	55
ENSSSCG00000018038	126
ENSSSCG00000018039	1794
ENSSSCG00000018040	147
ENSSSCG00000018041	3496
ENSSSCG00000018042	9
ENSSSCG00000018043	0
ENSSSCG00000018044	15
ENSSSCG00000018045	801
ENSSSCG00000018046	40
ENSSSCG00000018047	66
ENSSSCG00000018048	3
ENSSSCG00000018049	276
ENSSSCG00000018050	0
ENSSSCG00000018051	993
ENSSSCG00000018052	27
ENSSSCG00000018053	150
ENSSSCG00000018054	63
ENSSSCG00000018055	170
ENSSSCG00000018056	0
ENSSSCG00000018057	108
ENSSSCG00000018058	506
ENSSSCG00000018059	0
ENSSSCG00000011178	12
ENSSSCG00000011179	714
ENSSSCG00000011180	29
ENSSSCG00000020568	0
ENSSSCG00000011181	7
ENSSSCG00000011182	70
ENSSSCG00000011183	2196
ENSSSCG00000011184	127
ENSSSCG00000018336	0
ENSSSCG00000011185	60
ENSSSCG00000011186	99
ENSSSCG00000011187	0
ENSSSCG00000011188	2
ENSSSCG00000011189	173
ENSSSCG00000011190	203
ENSSSCG00000011191	42
ENSSSCG00000011192	141
ENSSSCG00000011193	125
ENSSSCG00000011194	983
ENSSSCG00000019529	0
ENSSSCG00000011195	50
ENSSSCG00000011196	427
ENSSSCG00000011197	106
ENSSSCG00000011198	254
ENSSSCG00000020426	0
ENSSSCG00000011199	110
ENSSSCG00000018111	0
ENSSSCG00000011200	0
ENSSSCG00000018730	0
ENSSSCG00000011201	34
ENSSSCG00000011202	0
ENSSSCG00000011203	0
ENSSSCG00000020124	0
ENSSSCG00000011204	0
ENSSSCG00000011205	0
ENSSSCG00000011206	362
ENSSSCG00000011207	43
ENSSSCG00000011208	14
ENSSSCG00000011209	83
ENSSSCG00000011210	52
ENSSSCG00000011211	74
ENSSSCG00000020429	0
ENSSSCG00000011212	78
ENSSSCG00000011213	5975
ENSSSCG00000011214	952
ENSSSCG00000011215	143
ENSSSCG00000011216	0
ENSSSCG00000011217	4
ENSSSCG00000011218	667
ENSSSCG00000011219	0
ENSSSCG00000020414	0
ENSSSCG00000018988	0
ENSSSCG00000011220	281
ENSSSCG00000011221	0
ENSSSCG00000011222	283
ENSSSCG00000011223	0
ENSSSCG00000019184	0
ENSSSCG00000011224	8
ENSSSCG00000020517	0
ENSSSCG00000011225	0
ENSSSCG00000011226	1347
ENSSSCG00000011227	181
ENSSSCG00000019936	0
ENSSSCG00000011228	0
ENSSSCG00000011229	7338
ENSSSCG00000011230	12
ENSSSCG00000011231	0
ENSSSCG00000011232	615
ENSSSCG00000011233	737
ENSSSCG00000011234	59
ENSSSCG00000011235	1543
ENSSSCG00000011236	611
ENSSSCG00000011237	3843
ENSSSCG00000020454	0
ENSSSCG00000011238	0
ENSSSCG00000019835	0
ENSSSCG00000011239	320
ENSSSCG00000011240	169
ENSSSCG00000011241	0
ENSSSCG00000011242	28
ENSSSCG00000011243	3138
ENSSSCG00000011244	1
ENSSSCG00000011245	45
ENSSSCG00000011246	2
ENSSSCG00000011247	351
ENSSSCG00000011248	24
ENSSSCG00000011249	4
ENSSSCG00000011250	156
ENSSSCG00000011251	614
ENSSSCG00000011252	137
ENSSSCG00000011253	74
ENSSSCG00000019656	0
ENSSSCG00000011254	9
ENSSSCG00000011255	2
ENSSSCG00000011256	1
ENSSSCG00000011257	36
ENSSSCG00000011258	6
ENSSSCG00000011259	0
ENSSSCG00000011260	0
ENSSSCG00000011261	905
ENSSSCG00000011262	180
ENSSSCG00000011263	65
ENSSSCG00000011264	107
ENSSSCG00000011265	9
ENSSSCG00000011266	18520
ENSSSCG00000019894	4
ENSSSCG00000011267	0
ENSSSCG00000011268	0
ENSSSCG00000011269	0
ENSSSCG00000011270	543
ENSSSCG00000011271	62
ENSSSCG00000011272	9373
ENSSSCG00000018896	0
ENSSSCG00000011273	0
ENSSSCG00000011274	10335
ENSSSCG00000018451	0
ENSSSCG00000011275	18
ENSSSCG00000020478	0
ENSSSCG00000020593	0
ENSSSCG00000011276	88
ENSSSCG00000011277	1
ENSSSCG00000011278	354
ENSSSCG00000011279	0
ENSSSCG00000011280	0
ENSSSCG00000011281	24
ENSSSCG00000011282	222
ENSSSCG00000011283	91
ENSSSCG00000011284	648
ENSSSCG00000011285	252
ENSSSCG00000011286	5
ENSSSCG00000011287	3
ENSSSCG00000011288	0
ENSSSCG00000011289	4
ENSSSCG00000011290	611
ENSSSCG00000011291	0
ENSSSCG00000011292	166
ENSSSCG00000011293	184
ENSSSCG00000011294	8
ENSSSCG00000011295	321
ENSSSCG00000011296	1010
ENSSSCG00000011297	78
ENSSSCG00000019971	0
ENSSSCG00000011298	1
ENSSSCG00000011299	2
ENSSSCG00000011300	236
ENSSSCG00000011301	110
ENSSSCG00000011302	157
ENSSSCG00000011303	38
ENSSSCG00000011304	142
ENSSSCG00000011305	110
ENSSSCG00000011306	69
ENSSSCG00000011307	44
ENSSSCG00000011308	119
ENSSSCG00000011309	66
ENSSSCG00000011310	49
ENSSSCG00000011311	57
ENSSSCG00000011312	180
ENSSSCG00000011313	207
ENSSSCG00000011314	302
ENSSSCG00000011315	0
ENSSSCG00000011316	0
ENSSSCG00000011317	912
ENSSSCG00000011318	1
ENSSSCG00000011319	0
ENSSSCG00000011320	0
ENSSSCG00000011321	0
ENSSSCG00000011322	0
ENSSSCG00000011323	0
ENSSSCG00000011324	1
ENSSSCG00000011325	0
ENSSSCG00000011326	34
ENSSSCG00000011327	0
ENSSSCG00000011328	0
ENSSSCG00000011329	221
ENSSSCG00000011330	31
ENSSSCG00000011331	10
ENSSSCG00000011332	1010
ENSSSCG00000011333	240
ENSSSCG00000011334	0
ENSSSCG00000011335	744
ENSSSCG00000011336	125
ENSSSCG00000011337	793
ENSSSCG00000011338	541
ENSSSCG00000011339	54
ENSSSCG00000011340	1442
ENSSSCG00000011341	67
ENSSSCG00000011342	697
ENSSSCG00000011343	8426
ENSSSCG00000011344	1410
ENSSSCG00000011345	2527
ENSSSCG00000011346	1294
ENSSSCG00000011347	225
ENSSSCG00000011348	0
ENSSSCG00000011349	0
ENSSSCG00000011350	129
ENSSSCG00000011351	581
ENSSSCG00000011352	23
ENSSSCG00000011353	45
ENSSSCG00000011354	0
ENSSSCG00000011355	180
ENSSSCG00000018347	0
ENSSSCG00000011356	968
ENSSSCG00000011357	2639
ENSSSCG00000011358	47
ENSSSCG00000011359	70
ENSSSCG00000011360	21
ENSSSCG00000011361	112
ENSSSCG00000011362	0
ENSSSCG00000011363	694
ENSSSCG00000011364	85
ENSSSCG00000011365	227
ENSSSCG00000019032	0
ENSSSCG00000011366	424
ENSSSCG00000011367	1163
ENSSSCG00000011368	95
ENSSSCG00000011369	780
ENSSSCG00000011370	360
ENSSSCG00000018173	3
ENSSSCG00000018566	0
ENSSSCG00000011371	143
ENSSSCG00000011372	1360
ENSSSCG00000011373	1238
ENSSSCG00000011374	2081
ENSSSCG00000011375	859
ENSSSCG00000011376	1
ENSSSCG00000011377	6707
ENSSSCG00000011378	363
ENSSSCG00000011379	165
ENSSSCG00000011380	0
ENSSSCG00000011381	5
ENSSSCG00000011382	355
ENSSSCG00000011383	295
ENSSSCG00000011384	95
ENSSSCG00000011385	455
ENSSSCG00000011386	17
ENSSSCG00000011387	625
ENSSSCG00000011388	72
ENSSSCG00000011389	331
ENSSSCG00000011390	568
ENSSSCG00000011391	12
ENSSSCG00000011392	64
ENSSSCG00000011393	151
ENSSSCG00000011394	463
ENSSSCG00000011395	1288
ENSSSCG00000011396	20
ENSSSCG00000011397	41
ENSSSCG00000011398	362
ENSSSCG00000011399	7302
ENSSSCG00000011400	218
ENSSSCG00000011401	25
ENSSSCG00000011402	84
ENSSSCG00000011403	95
ENSSSCG00000011404	107
ENSSSCG00000011405	680
ENSSSCG00000011406	185
ENSSSCG00000011407	637
ENSSSCG00000011408	3
ENSSSCG00000011409	128
ENSSSCG00000011410	45
ENSSSCG00000011411	979
ENSSSCG00000011412	3
ENSSSCG00000011413	7
ENSSSCG00000011414	11
ENSSSCG00000011415	386
ENSSSCG00000011416	0
ENSSSCG00000018749	0
ENSSSCG00000011417	604
ENSSSCG00000011418	223
ENSSSCG00000011419	3
ENSSSCG00000011420	1386
ENSSSCG00000011421	989
ENSSSCG00000011422	44
ENSSSCG00000011423	0
ENSSSCG00000011424	182
ENSSSCG00000011425	274
ENSSSCG00000011426	51
ENSSSCG00000011427	417
ENSSSCG00000011428	0
ENSSSCG00000011429	199
ENSSSCG00000011430	133
ENSSSCG00000011431	0
ENSSSCG00000018452	0
ENSSSCG00000011432	41
ENSSSCG00000011433	1366
ENSSSCG00000019306	0
ENSSSCG00000011434	144
ENSSSCG00000011435	428
ENSSSCG00000011436	0
ENSSSCG00000011437	296
ENSSSCG00000011438	964
ENSSSCG00000011439	6
ENSSSCG00000011440	37
ENSSSCG00000011441	0
ENSSSCG00000011442	478
ENSSSCG00000011443	22
ENSSSCG00000011444	483
ENSSSCG00000011445	1316
ENSSSCG00000011446	501
ENSSSCG00000011447	865
ENSSSCG00000011448	888
ENSSSCG00000011449	837
ENSSSCG00000018612	0
ENSSSCG00000019159	2
ENSSSCG00000018540	2
ENSSSCG00000011450	0
ENSSSCG00000011451	1
ENSSSCG00000011452	92
ENSSSCG00000011453	470
ENSSSCG00000011454	161
ENSSSCG00000020114	0
ENSSSCG00000011455	10
ENSSSCG00000011456	25
ENSSSCG00000019474	0
ENSSSCG00000011457	8
ENSSSCG00000011458	345
ENSSSCG00000011459	546
ENSSSCG00000011460	108
ENSSSCG00000011461	0
ENSSSCG00000011462	0
ENSSSCG00000011463	177
ENSSSCG00000019334	0
ENSSSCG00000011464	1
ENSSSCG00000011465	288
ENSSSCG00000011466	7933
ENSSSCG00000011467	326
ENSSSCG00000011468	866
ENSSSCG00000011469	4123
ENSSSCG00000011470	153
ENSSSCG00000011471	882
ENSSSCG00000011472	0
ENSSSCG00000011473	248
ENSSSCG00000011474	634
ENSSSCG00000011475	459
ENSSSCG00000011476	100
ENSSSCG00000011477	409
ENSSSCG00000011478	1
ENSSSCG00000011479	0
ENSSSCG00000011480	316
ENSSSCG00000011481	396
ENSSSCG00000011482	95
ENSSSCG00000011483	2
ENSSSCG00000020467	0
ENSSSCG00000019903	0
ENSSSCG00000011484	0
ENSSSCG00000011485	720
ENSSSCG00000011486	30
ENSSSCG00000011487	0
ENSSSCG00000011488	3
ENSSSCG00000011489	7
ENSSSCG00000011490	0
ENSSSCG00000011491	753
ENSSSCG00000011492	0
ENSSSCG00000011493	457
ENSSSCG00000011495	140
ENSSSCG00000018815	0
ENSSSCG00000011496	1649
ENSSSCG00000011497	133
ENSSSCG00000018904	0
ENSSSCG00000011498	27
ENSSSCG00000011499	252
ENSSSCG00000020125	0
ENSSSCG00000011500	16
ENSSSCG00000011501	1586
ENSSSCG00000011502	0
ENSSSCG00000011503	0
ENSSSCG00000011504	336
ENSSSCG00000011505	430
ENSSSCG00000011506	334
ENSSSCG00000011507	2363
ENSSSCG00000011508	11
ENSSSCG00000011509	318
ENSSSCG00000011510	573
ENSSSCG00000011511	15
ENSSSCG00000011512	25
ENSSSCG00000011513	25
ENSSSCG00000011514	14
ENSSSCG00000011515	308
ENSSSCG00000019661	0
ENSSSCG00000011516	246
ENSSSCG00000011517	311
ENSSSCG00000011518	73
ENSSSCG00000011519	338
ENSSSCG00000011520	18
ENSSSCG00000011521	2644
ENSSSCG00000011522	125
ENSSSCG00000019695	0
ENSSSCG00000011523	0
ENSSSCG00000019387	0
ENSSSCG00000011524	0
ENSSSCG00000011525	0
ENSSSCG00000020400	0
ENSSSCG00000020409	0
ENSSSCG00000011526	0
ENSSSCG00000018941	0
ENSSSCG00000020383	0
ENSSSCG00000011527	140
ENSSSCG00000011528	0
ENSSSCG00000011529	298
ENSSSCG00000011530	287
ENSSSCG00000011531	74
ENSSSCG00000011532	1675
ENSSSCG00000011533	598
ENSSSCG00000011534	1754
ENSSSCG00000011535	938
ENSSSCG00000011536	35
ENSSSCG00000011537	0
ENSSSCG00000011538	473
ENSSSCG00000011539	47
ENSSSCG00000011540	1702
ENSSSCG00000011541	353
ENSSSCG00000011542	290
ENSSSCG00000011543	0
ENSSSCG00000011544	0
ENSSSCG00000011545	183
ENSSSCG00000011546	425
ENSSSCG00000011547	1
ENSSSCG00000011548	382
ENSSSCG00000011549	56
ENSSSCG00000011550	223
ENSSSCG00000011551	448
ENSSSCG00000011552	1520
ENSSSCG00000011553	130
ENSSSCG00000011554	2
ENSSSCG00000011555	244
ENSSSCG00000011556	8
ENSSSCG00000011557	20
ENSSSCG00000011558	246
ENSSSCG00000011559	239
ENSSSCG00000011560	208
ENSSSCG00000011561	11
ENSSSCG00000011562	690
ENSSSCG00000011563	137
ENSSSCG00000019237	0
ENSSSCG00000011564	3
ENSSSCG00000011565	850
ENSSSCG00000011566	0
ENSSSCG00000011567	123
ENSSSCG00000011568	0
ENSSSCG00000011569	94
ENSSSCG00000011570	30
ENSSSCG00000011571	0
ENSSSCG00000011572	637
ENSSSCG00000011573	69
ENSSSCG00000011574	11
ENSSSCG00000018670	0
ENSSSCG00000011575	226
ENSSSCG00000011576	85
ENSSSCG00000011577	0
ENSSSCG00000011578	239
ENSSSCG00000019373	0
ENSSSCG00000011579	0
ENSSSCG00000020536	0
ENSSSCG00000011580	141
ENSSSCG00000011581	10
ENSSSCG00000011582	217
ENSSSCG00000011583	6
ENSSSCG00000011584	0
ENSSSCG00000011585	5169
ENSSSCG00000011586	295
ENSSSCG00000011587	0
ENSSSCG00000011588	0
ENSSSCG00000011589	392
ENSSSCG00000011590	0
ENSSSCG00000011591	0
ENSSSCG00000011592	2767
ENSSSCG00000011593	417
ENSSSCG00000020539	0
ENSSSCG00000011594	356
ENSSSCG00000011595	370
ENSSSCG00000011596	14
ENSSSCG00000011597	185
ENSSSCG00000011598	92
ENSSSCG00000011599	1
ENSSSCG00000011600	30
ENSSSCG00000011601	195
ENSSSCG00000011602	900
ENSSSCG00000011603	1323
ENSSSCG00000011604	187
ENSSSCG00000011605	0
ENSSSCG00000011606	0
ENSSSCG00000011607	0
ENSSSCG00000011608	46
ENSSSCG00000011609	3582
ENSSSCG00000011610	0
ENSSSCG00000011612	3320
ENSSSCG00000011613	1408
ENSSSCG00000011614	521
ENSSSCG00000011615	3249
ENSSSCG00000011616	2358
ENSSSCG00000011617	0
ENSSSCG00000011618	540
ENSSSCG00000011619	56
ENSSSCG00000011620	748
ENSSSCG00000011621	4361
ENSSSCG00000011622	0
ENSSSCG00000011623	227
ENSSSCG00000011624	191
ENSSSCG00000011625	5
ENSSSCG00000011626	0
ENSSSCG00000011627	0
ENSSSCG00000011628	1904
ENSSSCG00000011629	123
ENSSSCG00000011630	4
ENSSSCG00000011631	476
ENSSSCG00000011632	109
ENSSSCG00000011633	29
ENSSSCG00000011634	141
ENSSSCG00000011635	4
ENSSSCG00000011636	0
ENSSSCG00000011637	316
ENSSSCG00000018249	0
ENSSSCG00000011638	16
ENSSSCG00000011639	283
ENSSSCG00000011640	1
ENSSSCG00000011641	33
ENSSSCG00000011642	3552
ENSSSCG00000011643	5431
ENSSSCG00000011644	229
ENSSSCG00000011645	212
ENSSSCG00000011646	0
ENSSSCG00000011647	0
ENSSSCG00000020643	0
ENSSSCG00000011648	667
ENSSSCG00000020084	0
ENSSSCG00000011649	72
ENSSSCG00000011650	422
ENSSSCG00000011651	144
ENSSSCG00000011652	867
ENSSSCG00000011653	212
ENSSSCG00000011654	0
ENSSSCG00000019566	0
ENSSSCG00000011655	217
ENSSSCG00000011656	0
ENSSSCG00000011657	0
ENSSSCG00000011658	113
ENSSSCG00000011659	0
ENSSSCG00000011660	0
ENSSSCG00000018185	0
ENSSSCG00000011661	481
ENSSSCG00000011662	4476
ENSSSCG00000011663	0
ENSSSCG00000018439	0
ENSSSCG00000011664	135
ENSSSCG00000011665	1
ENSSSCG00000011666	334
ENSSSCG00000011667	5592
ENSSSCG00000011668	0
ENSSSCG00000011669	363
ENSSSCG00000019991	1
ENSSSCG00000011670	105
ENSSSCG00000011671	1111
ENSSSCG00000011672	422
ENSSSCG00000011673	898
ENSSSCG00000011674	451
ENSSSCG00000011675	2
ENSSSCG00000011676	2074
ENSSSCG00000011677	128
ENSSSCG00000011678	816
ENSSSCG00000011679	431
ENSSSCG00000019490	0
ENSSSCG00000011680	1
ENSSSCG00000011681	136
ENSSSCG00000011682	1
ENSSSCG00000011683	2081
ENSSSCG00000011684	770
ENSSSCG00000011685	0
ENSSSCG00000019975	0
ENSSSCG00000011686	83
ENSSSCG00000019379	0
ENSSSCG00000011687	718
ENSSSCG00000019147	0
ENSSSCG00000011688	1875
ENSSSCG00000018949	0
ENSSSCG00000011689	4008
ENSSSCG00000011690	502
ENSSSCG00000011691	0
ENSSSCG00000011692	0
ENSSSCG00000011693	0
ENSSSCG00000020329	0
ENSSSCG00000011694	0
ENSSSCG00000011695	95
ENSSSCG00000011696	196
ENSSSCG00000011697	77
ENSSSCG00000011698	1846
ENSSSCG00000011699	614
ENSSSCG00000011700	204
ENSSSCG00000011701	5
ENSSSCG00000011702	320
ENSSSCG00000011703	0
ENSSSCG00000011704	826
ENSSSCG00000011705	345
ENSSSCG00000011706	0
ENSSSCG00000011707	162
ENSSSCG00000011708	619
ENSSSCG00000011709	1149
ENSSSCG00000011710	1471
ENSSSCG00000011711	0
ENSSSCG00000011712	0
ENSSSCG00000011713	0
ENSSSCG00000011714	8
ENSSSCG00000011715	0
ENSSSCG00000011716	0
ENSSSCG00000011717	74
ENSSSCG00000011718	160
ENSSSCG00000011719	10
ENSSSCG00000011720	2299
ENSSSCG00000011721	401
ENSSSCG00000011722	206
ENSSSCG00000018290	0
ENSSSCG00000011723	1
ENSSSCG00000019670	0
ENSSSCG00000011724	2
ENSSSCG00000011725	602
ENSSSCG00000019096	0
ENSSSCG00000011726	0
ENSSSCG00000011727	626
ENSSSCG00000011728	0
ENSSSCG00000018703	0
ENSSSCG00000011729	330
ENSSSCG00000011730	1
ENSSSCG00000011731	1018
ENSSSCG00000019020	0
ENSSSCG00000019389	0
ENSSSCG00000011732	243
ENSSSCG00000011733	170
ENSSSCG00000011734	0
ENSSSCG00000020395	0
ENSSSCG00000020451	0
ENSSSCG00000020622	0
ENSSSCG00000011735	1
ENSSSCG00000011736	1
ENSSSCG00000011737	0
ENSSSCG00000011738	0
ENSSSCG00000011739	505
ENSSSCG00000011740	87
ENSSSCG00000011741	1976
ENSSSCG00000011742	0
ENSSSCG00000011743	2271
ENSSSCG00000011744	119
ENSSSCG00000011745	416
ENSSSCG00000011746	1373
