Geneid	SRR14612098_fibroblast_female
ENSSSCG00000017480	435
ENSSSCG00000017481	24
ENSSSCG00000017482	2
ENSSSCG00000017483	299
ENSSSCG00000018310	0
ENSSSCG00000017484	0
ENSSSCG00000017485	208
ENSSSCG00000019328	0
ENSSSCG00000017486	2
ENSSSCG00000017487	228
ENSSSCG00000019481	0
ENSSSCG00000017488	0
ENSSSCG00000017489	1460
ENSSSCG00000017490	0
ENSSSCG00000017491	0
ENSSSCG00000017492	217
ENSSSCG00000017493	0
ENSSSCG00000017494	0
ENSSSCG00000018859	0
ENSSSCG00000017495	0
ENSSSCG00000017496	257
ENSSSCG00000017497	544
ENSSSCG00000017498	1
ENSSSCG00000017499	177
ENSSSCG00000017500	1
ENSSSCG00000017501	0
ENSSSCG00000017502	38
ENSSSCG00000017503	0
ENSSSCG00000017504	1136
ENSSSCG00000017505	1345
ENSSSCG00000017506	190
ENSSSCG00000017507	4
ENSSSCG00000017508	22
ENSSSCG00000017509	11150
ENSSSCG00000017510	64
ENSSSCG00000017511	172
ENSSSCG00000017512	89
ENSSSCG00000017513	2680
ENSSSCG00000017514	5598
ENSSSCG00000017515	70
ENSSSCG00000017516	153
ENSSSCG00000017517	0
ENSSSCG00000017518	47
ENSSSCG00000017519	216
ENSSSCG00000017520	0
ENSSSCG00000017521	98
ENSSSCG00000017522	0
ENSSSCG00000017523	223
ENSSSCG00000017524	114
ENSSSCG00000017525	1486
ENSSSCG00000018912	1
ENSSSCG00000017526	827
ENSSSCG00000017527	0
ENSSSCG00000017528	82
ENSSSCG00000017529	605
ENSSSCG00000017530	58
ENSSSCG00000017531	65
ENSSSCG00000017532	0
ENSSSCG00000017533	42
ENSSSCG00000017534	45
ENSSSCG00000017535	2
ENSSSCG00000019270	0
ENSSSCG00000019834	0
ENSSSCG00000017536	0
ENSSSCG00000017537	1
ENSSSCG00000017538	1
ENSSSCG00000017539	0
ENSSSCG00000017540	0
ENSSSCG00000017541	0
ENSSSCG00000017542	0
ENSSSCG00000017543	2060
ENSSSCG00000020432	0
ENSSSCG00000017544	277
ENSSSCG00000018121	1
ENSSSCG00000017545	427
ENSSSCG00000017546	197
ENSSSCG00000017547	146
ENSSSCG00000017548	4
ENSSSCG00000017549	430
ENSSSCG00000017550	624
ENSSSCG00000017551	131
ENSSSCG00000017552	1
ENSSSCG00000017553	606
ENSSSCG00000017554	0
ENSSSCG00000017555	738
ENSSSCG00000017556	0
ENSSSCG00000017557	5
ENSSSCG00000017558	1430
ENSSSCG00000017559	0
ENSSSCG00000017560	562
ENSSSCG00000017561	792
ENSSSCG00000017562	29
ENSSSCG00000017563	3
ENSSSCG00000017564	91
ENSSSCG00000017565	131
ENSSSCG00000017566	159
ENSSSCG00000017567	62
ENSSSCG00000017568	205
ENSSSCG00000017569	5
ENSSSCG00000017570	1954
ENSSSCG00000017571	41
ENSSSCG00000017572	172
ENSSSCG00000017573	277
ENSSSCG00000017574	15
ENSSSCG00000017575	11
ENSSSCG00000017576	156
ENSSSCG00000017577	706
ENSSSCG00000017578	1230
ENSSSCG00000017579	62724
ENSSSCG00000017580	2
ENSSSCG00000017581	23352
ENSSSCG00000017582	10913
ENSSSCG00000017583	61
ENSSSCG00000017584	2431
ENSSSCG00000017585	38
ENSSSCG00000017586	142
ENSSSCG00000019595	0
ENSSSCG00000017587	10
ENSSSCG00000017588	0
ENSSSCG00000017589	9
ENSSSCG00000017590	0
ENSSSCG00000017591	3838
ENSSSCG00000017592	117
ENSSSCG00000017593	406
ENSSSCG00000017594	0
ENSSSCG00000017597	0
ENSSSCG00000017598	0
ENSSSCG00000017599	0
ENSSSCG00000019039	0
ENSSSCG00000017600	126
ENSSSCG00000017601	5
ENSSSCG00000017602	46
ENSSSCG00000017603	136
ENSSSCG00000017604	3
ENSSSCG00000017605	2059
ENSSSCG00000017606	4
ENSSSCG00000017607	0
ENSSSCG00000017608	0
ENSSSCG00000017609	0
ENSSSCG00000017610	0
ENSSSCG00000017611	14
ENSSSCG00000019753	0
ENSSSCG00000017612	5
ENSSSCG00000017613	132
ENSSSCG00000017614	130
ENSSSCG00000017615	82
ENSSSCG00000017616	90
ENSSSCG00000017617	1453
ENSSSCG00000017618	261
ENSSSCG00000017619	76
ENSSSCG00000017620	0
ENSSSCG00000020062	0
ENSSSCG00000017621	129
ENSSSCG00000017622	217
ENSSSCG00000017623	322
ENSSSCG00000017624	253
ENSSSCG00000017625	136
ENSSSCG00000017626	753
ENSSSCG00000017627	416
ENSSSCG00000017628	0
ENSSSCG00000017629	369
ENSSSCG00000017630	1
ENSSSCG00000017631	0
ENSSSCG00000017632	0
ENSSSCG00000017633	0
ENSSSCG00000017634	0
ENSSSCG00000017635	60
ENSSSCG00000017636	0
ENSSSCG00000017637	0
ENSSSCG00000017638	99
ENSSSCG00000019138	0
ENSSSCG00000017639	484
ENSSSCG00000017640	4
ENSSSCG00000017641	0
ENSSSCG00000017642	962
ENSSSCG00000017643	20
ENSSSCG00000017644	0
ENSSSCG00000017645	7
ENSSSCG00000018416	0
ENSSSCG00000019234	0
ENSSSCG00000018201	0
ENSSSCG00000019488	0
ENSSSCG00000019522	0
ENSSSCG00000018473	0
ENSSSCG00000019019	0
ENSSSCG00000019075	0
ENSSSCG00000018741	0
ENSSSCG00000020030	0
ENSSSCG00000018843	1
ENSSSCG00000017646	31
ENSSSCG00000018732	1
ENSSSCG00000018673	0
ENSSSCG00000019204	0
ENSSSCG00000018550	0
ENSSSCG00000019849	0
ENSSSCG00000018794	0
ENSSSCG00000019489	0
ENSSSCG00000019461	0
ENSSSCG00000018180	0
ENSSSCG00000017647	1
ENSSSCG00000017648	424
ENSSSCG00000017649	248
ENSSSCG00000018920	0
ENSSSCG00000017650	0
ENSSSCG00000017651	0
ENSSSCG00000017652	0
ENSSSCG00000018711	0
ENSSSCG00000017653	0
ENSSSCG00000017654	0
ENSSSCG00000017655	0
ENSSSCG00000017656	0
ENSSSCG00000017657	6
ENSSSCG00000017658	0
ENSSSCG00000017659	0
ENSSSCG00000017660	0
ENSSSCG00000017661	0
ENSSSCG00000017662	0
ENSSSCG00000017663	0
ENSSSCG00000017664	0
ENSSSCG00000017665	935
ENSSSCG00000017666	14510
ENSSSCG00000017667	430
ENSSSCG00000017668	1329
ENSSSCG00000017669	44
ENSSSCG00000018555	9
ENSSSCG00000017670	497
ENSSSCG00000017671	1193
ENSSSCG00000017672	1273
ENSSSCG00000017673	150
ENSSSCG00000017674	514
ENSSSCG00000017675	12
ENSSSCG00000017676	54
ENSSSCG00000017677	317
ENSSSCG00000017678	922
ENSSSCG00000019435	1
ENSSSCG00000017679	0
ENSSSCG00000017680	26
ENSSSCG00000017681	105
ENSSSCG00000017682	210
ENSSSCG00000018335	32
ENSSSCG00000017683	0
ENSSSCG00000017684	622
ENSSSCG00000017685	55
ENSSSCG00000017686	24
ENSSSCG00000017687	23
ENSSSCG00000017688	1366
ENSSSCG00000017689	103
ENSSSCG00000018149	24
ENSSSCG00000017690	507
ENSSSCG00000017691	139
ENSSSCG00000017692	1
ENSSSCG00000017693	438
ENSSSCG00000017694	1615
ENSSSCG00000019742	0
ENSSSCG00000017695	31
ENSSSCG00000017696	0
ENSSSCG00000017697	105
ENSSSCG00000017698	11
ENSSSCG00000017699	0
ENSSSCG00000017700	4
ENSSSCG00000017701	0
ENSSSCG00000017702	2
ENSSSCG00000017703	0
ENSSSCG00000017704	0
ENSSSCG00000017705	174
ENSSSCG00000017706	0
ENSSSCG00000017707	975
ENSSSCG00000017708	8
ENSSSCG00000017709	0
ENSSSCG00000017710	3
ENSSSCG00000017711	94
ENSSSCG00000017712	4404
ENSSSCG00000017713	52
ENSSSCG00000018995	1
ENSSSCG00000017714	0
ENSSSCG00000019253	0
ENSSSCG00000017715	210
ENSSSCG00000017716	0
ENSSSCG00000017717	3
ENSSSCG00000017718	20
ENSSSCG00000017719	0
ENSSSCG00000017720	1
ENSSSCG00000017721	0
ENSSSCG00000017722	4
ENSSSCG00000017723	29278
ENSSSCG00000017724	0
ENSSSCG00000018170	0
ENSSSCG00000017725	0
ENSSSCG00000017726	0
ENSSSCG00000017727	1332
ENSSSCG00000017728	2186
ENSSSCG00000020267	3
ENSSSCG00000017729	120
ENSSSCG00000020380	0
ENSSSCG00000017730	4
ENSSSCG00000017731	1275
ENSSSCG00000017732	2029
ENSSSCG00000019416	0
ENSSSCG00000017733	110
ENSSSCG00000017734	1
ENSSSCG00000017735	459
ENSSSCG00000017736	0
ENSSSCG00000017737	123
ENSSSCG00000017738	10
ENSSSCG00000017739	93
ENSSSCG00000017740	200
ENSSSCG00000017741	52
ENSSSCG00000017742	78
ENSSSCG00000017743	98
ENSSSCG00000017744	219
ENSSSCG00000017745	595
ENSSSCG00000017746	316
ENSSSCG00000018147	2
ENSSSCG00000019050	0
ENSSSCG00000018831	0
ENSSSCG00000017747	4
ENSSSCG00000018272	0
ENSSSCG00000017748	3325
ENSSSCG00000017749	21
ENSSSCG00000017750	13
ENSSSCG00000018822	0
ENSSSCG00000017751	3
ENSSSCG00000017752	3622
ENSSSCG00000017753	538
ENSSSCG00000017754	0
ENSSSCG00000017755	11
ENSSSCG00000017756	63
ENSSSCG00000017757	32
ENSSSCG00000017758	75
ENSSSCG00000017759	698
ENSSSCG00000017760	385
ENSSSCG00000017761	102
ENSSSCG00000017762	0
ENSSSCG00000017763	0
ENSSSCG00000017764	662
ENSSSCG00000017765	9
ENSSSCG00000017766	76
ENSSSCG00000017767	41
ENSSSCG00000017768	5735
ENSSSCG00000020020	5
ENSSSCG00000019783	3
ENSSSCG00000017769	863
ENSSSCG00000017770	4
ENSSSCG00000017771	1172
ENSSSCG00000017772	1856
ENSSSCG00000017773	1175
ENSSSCG00000017774	166
ENSSSCG00000020350	1
ENSSSCG00000017775	232
ENSSSCG00000019048	0
ENSSSCG00000017776	133
ENSSSCG00000019354	0
ENSSSCG00000019393	0
ENSSSCG00000017777	1166
ENSSSCG00000017778	5
ENSSSCG00000017779	796
ENSSSCG00000017780	9
ENSSSCG00000017781	2
ENSSSCG00000017782	64
ENSSSCG00000017783	973
ENSSSCG00000017784	3
ENSSSCG00000018292	0
ENSSSCG00000020053	0
ENSSSCG00000017785	1013
ENSSSCG00000020574	0
ENSSSCG00000017786	36
ENSSSCG00000017787	311
ENSSSCG00000017788	366
ENSSSCG00000017789	5
ENSSSCG00000017790	844
ENSSSCG00000017791	261
ENSSSCG00000017792	14
ENSSSCG00000017793	167
ENSSSCG00000017794	14
ENSSSCG00000017795	548
ENSSSCG00000019191	1
ENSSSCG00000017796	516
ENSSSCG00000017797	2
ENSSSCG00000017798	0
ENSSSCG00000018963	0
ENSSSCG00000017799	3545
ENSSSCG00000017800	336
ENSSSCG00000017801	0
ENSSSCG00000017802	0
ENSSSCG00000020101	0
ENSSSCG00000017803	59
ENSSSCG00000017804	2526
ENSSSCG00000017805	518
ENSSSCG00000017806	109
ENSSSCG00000017807	400
ENSSSCG00000017808	4
ENSSSCG00000017809	590
ENSSSCG00000017810	154
ENSSSCG00000017811	62
ENSSSCG00000017812	331
ENSSSCG00000017813	8
ENSSSCG00000017814	1
ENSSSCG00000017815	846
ENSSSCG00000018518	10
ENSSSCG00000017816	25
ENSSSCG00000017817	2994
ENSSSCG00000017818	6469
ENSSSCG00000017819	83
ENSSSCG00000017820	1
ENSSSCG00000017821	0
ENSSSCG00000017822	1158
ENSSSCG00000017823	261
ENSSSCG00000017824	259
ENSSSCG00000019370	7
ENSSSCG00000019896	0
ENSSSCG00000017825	57
ENSSSCG00000017826	516
ENSSSCG00000019524	0
ENSSSCG00000017827	303
ENSSSCG00000017828	616
ENSSSCG00000018198	2
ENSSSCG00000018355	2
ENSSSCG00000017829	174
ENSSSCG00000017830	250
ENSSSCG00000017831	0
ENSSSCG00000017832	179
ENSSSCG00000017833	34
ENSSSCG00000017834	0
ENSSSCG00000017835	1621
ENSSSCG00000017836	2411
ENSSSCG00000017837	15
ENSSSCG00000017838	0
ENSSSCG00000017839	0
ENSSSCG00000017840	0
ENSSSCG00000017841	0
ENSSSCG00000017842	0
ENSSSCG00000017843	1
ENSSSCG00000017844	1
ENSSSCG00000017845	0
ENSSSCG00000017846	2
ENSSSCG00000017847	5
ENSSSCG00000017848	0
ENSSSCG00000017849	0
ENSSSCG00000017850	1
ENSSSCG00000017851	1
ENSSSCG00000017852	0
ENSSSCG00000017853	0
ENSSSCG00000017854	0
ENSSSCG00000017855	0
ENSSSCG00000017856	0
ENSSSCG00000017857	0
ENSSSCG00000017858	0
ENSSSCG00000017859	0
ENSSSCG00000017860	0
ENSSSCG00000017861	0
ENSSSCG00000017862	0
ENSSSCG00000017863	0
ENSSSCG00000017864	30
ENSSSCG00000017865	226
ENSSSCG00000017866	2261
ENSSSCG00000017867	263
ENSSSCG00000017868	52
ENSSSCG00000017869	1
ENSSSCG00000017870	445
ENSSSCG00000018720	0
ENSSSCG00000017871	1
ENSSSCG00000017872	0
ENSSSCG00000017873	25
ENSSSCG00000017874	42
ENSSSCG00000017875	521
ENSSSCG00000017876	97
ENSSSCG00000017877	794
ENSSSCG00000017878	521
ENSSSCG00000020415	0
ENSSSCG00000017879	10
ENSSSCG00000017880	2
ENSSSCG00000017881	11
ENSSSCG00000017882	1793
ENSSSCG00000017883	0
ENSSSCG00000017884	2
ENSSSCG00000018637	0
ENSSSCG00000017885	1
ENSSSCG00000017886	4
ENSSSCG00000017887	33
ENSSSCG00000017888	7
ENSSSCG00000017889	0
ENSSSCG00000017890	263
ENSSSCG00000017891	459
ENSSSCG00000019285	0
ENSSSCG00000017892	0
ENSSSCG00000017893	103
ENSSSCG00000017894	27
ENSSSCG00000017895	520
ENSSSCG00000018396	0
ENSSSCG00000018213	0
ENSSSCG00000017896	0
ENSSSCG00000019214	0
ENSSSCG00000017897	0
ENSSSCG00000017898	40
ENSSSCG00000017899	34
ENSSSCG00000017900	3855
ENSSSCG00000017901	8
ENSSSCG00000017902	894
ENSSSCG00000017903	258
ENSSSCG00000017904	35
ENSSSCG00000017905	7890
ENSSSCG00000017906	546
ENSSSCG00000017907	708
ENSSSCG00000017908	0
ENSSSCG00000017909	0
ENSSSCG00000017910	0
ENSSSCG00000017911	565
ENSSSCG00000017912	376
ENSSSCG00000017913	987
ENSSSCG00000017914	9
ENSSSCG00000017915	8
ENSSSCG00000017916	4
ENSSSCG00000017917	562
ENSSSCG00000017918	170
ENSSSCG00000017919	249
ENSSSCG00000017920	6562
ENSSSCG00000017921	56
ENSSSCG00000017922	38
ENSSSCG00000017923	1
ENSSSCG00000017924	467
ENSSSCG00000017925	15
ENSSSCG00000017926	93
ENSSSCG00000017927	84
ENSSSCG00000018641	0
ENSSSCG00000019457	0
ENSSSCG00000017928	194
ENSSSCG00000017929	424
ENSSSCG00000017930	111
ENSSSCG00000017931	1
ENSSSCG00000019930	0
ENSSSCG00000017932	0
ENSSSCG00000017933	3
ENSSSCG00000017934	5
ENSSSCG00000017935	1185
ENSSSCG00000017936	3715
ENSSSCG00000017937	612
ENSSSCG00000017938	1
ENSSSCG00000017939	7229
ENSSSCG00000017940	420
ENSSSCG00000017941	396
ENSSSCG00000017942	0
ENSSSCG00000017943	2
ENSSSCG00000017944	138
ENSSSCG00000017945	0
ENSSSCG00000017946	0
ENSSSCG00000017947	650
ENSSSCG00000018204	2
ENSSSCG00000017948	2
ENSSSCG00000017949	257
ENSSSCG00000017950	1317
ENSSSCG00000017951	1
ENSSSCG00000017952	51
ENSSSCG00000017953	741
ENSSSCG00000017954	4
ENSSSCG00000017955	282
ENSSSCG00000017956	9
ENSSSCG00000017957	8651
ENSSSCG00000018964	3
ENSSSCG00000019619	12
ENSSSCG00000020152	3
ENSSSCG00000018563	1
ENSSSCG00000017958	286
ENSSSCG00000017959	28
ENSSSCG00000017960	28
ENSSSCG00000017961	7
ENSSSCG00000017962	544
ENSSSCG00000017963	54
ENSSSCG00000017964	2813
ENSSSCG00000020355	2
ENSSSCG00000017965	0
ENSSSCG00000017966	3
ENSSSCG00000017967	205
ENSSSCG00000017968	50
ENSSSCG00000017969	54
ENSSSCG00000017970	3
ENSSSCG00000017971	35
ENSSSCG00000017972	38
ENSSSCG00000017973	215
ENSSSCG00000017974	4
ENSSSCG00000017975	0
ENSSSCG00000017976	2633
ENSSSCG00000020615	0
ENSSSCG00000017977	0
ENSSSCG00000017978	0
ENSSSCG00000017979	0
ENSSSCG00000017980	0
ENSSSCG00000017981	0
ENSSSCG00000017982	1
ENSSSCG00000017983	443
ENSSSCG00000017984	86
ENSSSCG00000017985	0
ENSSSCG00000017986	846
ENSSSCG00000018145	0
ENSSSCG00000017987	26138
ENSSSCG00000017988	16
ENSSSCG00000017989	0
ENSSSCG00000017990	0
ENSSSCG00000017991	11
ENSSSCG00000017992	0
ENSSSCG00000017993	403
ENSSSCG00000017994	0
ENSSSCG00000017995	0
ENSSSCG00000017996	0
ENSSSCG00000017997	0
ENSSSCG00000017998	0
ENSSSCG00000017999	0
ENSSSCG00000018000	40
ENSSSCG00000018001	190
ENSSSCG00000018002	0
ENSSSCG00000018003	0
ENSSSCG00000018004	0
ENSSSCG00000018005	0
ENSSSCG00000018006	0
ENSSSCG00000018007	4
ENSSSCG00000018008	166
ENSSSCG00000018009	47
ENSSSCG00000018010	38
ENSSSCG00000018011	0
ENSSSCG00000018012	0
ENSSSCG00000018013	0
ENSSSCG00000018014	39
ENSSSCG00000018015	8
ENSSSCG00000018016	109
ENSSSCG00000019009	0
ENSSSCG00000018017	9
ENSSSCG00000018018	0
ENSSSCG00000018019	10
ENSSSCG00000018020	221
ENSSSCG00000018021	0
ENSSSCG00000018022	14
ENSSSCG00000018023	43
ENSSSCG00000018024	3
ENSSSCG00000018025	83
ENSSSCG00000020626	0
ENSSSCG00000020067	0
ENSSSCG00000018026	28
ENSSSCG00000018027	1362
ENSSSCG00000018028	0
ENSSSCG00000018029	67
ENSSSCG00000018030	118
ENSSSCG00000018031	88
ENSSSCG00000018462	4
ENSSSCG00000018456	9
ENSSSCG00000018032	2
ENSSSCG00000018033	9597
ENSSSCG00000018034	260
ENSSSCG00000018035	94
ENSSSCG00000018036	31
ENSSSCG00000018037	86
ENSSSCG00000018038	176
ENSSSCG00000018039	1841
ENSSSCG00000018040	146
ENSSSCG00000018041	3191
ENSSSCG00000018042	5
ENSSSCG00000018043	0
ENSSSCG00000018044	25
ENSSSCG00000018045	767
ENSSSCG00000018046	44
ENSSSCG00000018047	77
ENSSSCG00000018048	4
ENSSSCG00000018049	311
ENSSSCG00000018050	0
ENSSSCG00000018051	1117
ENSSSCG00000018052	22
ENSSSCG00000018053	217
ENSSSCG00000018054	142
ENSSSCG00000018055	155
ENSSSCG00000018056	1
ENSSSCG00000018057	143
ENSSSCG00000018058	617
ENSSSCG00000018059	0
ENSSSCG00000011178	8
ENSSSCG00000011179	698
ENSSSCG00000011180	13
ENSSSCG00000020568	0
ENSSSCG00000011181	6
ENSSSCG00000011182	46
ENSSSCG00000011183	2390
ENSSSCG00000011184	183
ENSSSCG00000018336	0
ENSSSCG00000011185	47
ENSSSCG00000011186	9
ENSSSCG00000011187	0
ENSSSCG00000011188	0
ENSSSCG00000011189	248
ENSSSCG00000011190	185
ENSSSCG00000011191	46
ENSSSCG00000011192	98
ENSSSCG00000011193	110
ENSSSCG00000011194	872
ENSSSCG00000019529	0
ENSSSCG00000011195	51
ENSSSCG00000011196	402
ENSSSCG00000011197	145
ENSSSCG00000011198	178
ENSSSCG00000020426	0
ENSSSCG00000011199	115
ENSSSCG00000018111	0
ENSSSCG00000011200	1
ENSSSCG00000018730	0
ENSSSCG00000011201	18
ENSSSCG00000011202	1
ENSSSCG00000011203	1
ENSSSCG00000020124	0
ENSSSCG00000011204	11
ENSSSCG00000011205	1
ENSSSCG00000011206	373
ENSSSCG00000011207	51
ENSSSCG00000011208	56
ENSSSCG00000011209	53
ENSSSCG00000011210	79
ENSSSCG00000011211	52
ENSSSCG00000020429	0
ENSSSCG00000011212	43
ENSSSCG00000011213	5269
ENSSSCG00000011214	683
ENSSSCG00000011215	142
ENSSSCG00000011216	0
ENSSSCG00000011217	7
ENSSSCG00000011218	954
ENSSSCG00000011219	0
ENSSSCG00000020414	0
ENSSSCG00000018988	0
ENSSSCG00000011220	300
ENSSSCG00000011221	0
ENSSSCG00000011222	228
ENSSSCG00000011223	0
ENSSSCG00000019184	0
ENSSSCG00000011224	4
ENSSSCG00000020517	0
ENSSSCG00000011225	0
ENSSSCG00000011226	2492
ENSSSCG00000011227	290
ENSSSCG00000019936	0
ENSSSCG00000011228	0
ENSSSCG00000011229	8049
ENSSSCG00000011230	7
ENSSSCG00000011231	0
ENSSSCG00000011232	637
ENSSSCG00000011233	786
ENSSSCG00000011234	20
ENSSSCG00000011235	1611
ENSSSCG00000011236	674
ENSSSCG00000011237	4284
ENSSSCG00000020454	0
ENSSSCG00000011238	0
ENSSSCG00000019835	0
ENSSSCG00000011239	252
ENSSSCG00000011240	204
ENSSSCG00000011241	0
ENSSSCG00000011242	41
ENSSSCG00000011243	3788
ENSSSCG00000011244	1
ENSSSCG00000011245	20
ENSSSCG00000011246	2
ENSSSCG00000011247	382
ENSSSCG00000011248	35
ENSSSCG00000011249	4
ENSSSCG00000011250	157
ENSSSCG00000011251	620
ENSSSCG00000011252	182
ENSSSCG00000011253	79
ENSSSCG00000019656	0
ENSSSCG00000011254	6
ENSSSCG00000011255	0
ENSSSCG00000011256	1
ENSSSCG00000011257	28
ENSSSCG00000011258	9
ENSSSCG00000011259	1
ENSSSCG00000011260	0
ENSSSCG00000011261	866
ENSSSCG00000011262	181
ENSSSCG00000011263	38
ENSSSCG00000011264	130
ENSSSCG00000011265	16
ENSSSCG00000011266	16400
ENSSSCG00000019894	7
ENSSSCG00000011267	0
ENSSSCG00000011268	0
ENSSSCG00000011269	3
ENSSSCG00000011270	531
ENSSSCG00000011271	55
ENSSSCG00000011272	9040
ENSSSCG00000018896	0
ENSSSCG00000011273	0
ENSSSCG00000011274	10421
ENSSSCG00000018451	0
ENSSSCG00000011275	28
ENSSSCG00000020478	0
ENSSSCG00000020593	0
ENSSSCG00000011276	95
ENSSSCG00000011277	0
ENSSSCG00000011278	342
ENSSSCG00000011279	0
ENSSSCG00000011280	0
ENSSSCG00000011281	27
ENSSSCG00000011282	279
ENSSSCG00000011283	85
ENSSSCG00000011284	531
ENSSSCG00000011285	228
ENSSSCG00000011286	8
ENSSSCG00000011287	0
ENSSSCG00000011288	0
ENSSSCG00000011289	4
ENSSSCG00000011290	792
ENSSSCG00000011291	0
ENSSSCG00000011292	137
ENSSSCG00000011293	168
ENSSSCG00000011294	1
ENSSSCG00000011295	332
ENSSSCG00000011296	752
ENSSSCG00000011297	130
ENSSSCG00000019971	0
ENSSSCG00000011298	3
ENSSSCG00000011299	1
ENSSSCG00000011300	291
ENSSSCG00000011301	143
ENSSSCG00000011302	113
ENSSSCG00000011303	54
ENSSSCG00000011304	153
ENSSSCG00000011305	101
ENSSSCG00000011306	41
ENSSSCG00000011307	16
ENSSSCG00000011308	93
ENSSSCG00000011309	90
ENSSSCG00000011310	37
ENSSSCG00000011311	50
ENSSSCG00000011312	176
ENSSSCG00000011313	237
ENSSSCG00000011314	341
ENSSSCG00000011315	0
ENSSSCG00000011316	1
ENSSSCG00000011317	930
ENSSSCG00000011318	3
ENSSSCG00000011319	0
ENSSSCG00000011320	0
ENSSSCG00000011321	0
ENSSSCG00000011322	0
ENSSSCG00000011323	0
ENSSSCG00000011324	0
ENSSSCG00000011325	0
ENSSSCG00000011326	9
ENSSSCG00000011327	0
ENSSSCG00000011328	0
ENSSSCG00000011329	255
ENSSSCG00000011330	40
ENSSSCG00000011331	15
ENSSSCG00000011332	1009
ENSSSCG00000011333	135
ENSSSCG00000011334	0
ENSSSCG00000011335	800
ENSSSCG00000011336	181
ENSSSCG00000011337	768
ENSSSCG00000011338	611
ENSSSCG00000011339	43
ENSSSCG00000011340	1454
ENSSSCG00000011341	76
ENSSSCG00000011342	915
ENSSSCG00000011343	7234
ENSSSCG00000011344	1220
ENSSSCG00000011345	2013
ENSSSCG00000011346	1350
ENSSSCG00000011347	146
ENSSSCG00000011348	0
ENSSSCG00000011349	0
ENSSSCG00000011350	143
ENSSSCG00000011351	523
ENSSSCG00000011352	19
ENSSSCG00000011353	60
ENSSSCG00000011354	0
ENSSSCG00000011355	207
ENSSSCG00000018347	0
ENSSSCG00000011356	1090
ENSSSCG00000011357	2871
ENSSSCG00000011358	45
ENSSSCG00000011359	85
ENSSSCG00000011360	21
ENSSSCG00000011361	199
ENSSSCG00000011362	0
ENSSSCG00000011363	676
ENSSSCG00000011364	92
ENSSSCG00000011365	292
ENSSSCG00000019032	0
ENSSSCG00000011366	472
ENSSSCG00000011367	1280
ENSSSCG00000011368	68
ENSSSCG00000011369	1153
ENSSSCG00000011370	430
ENSSSCG00000018173	0
ENSSSCG00000018566	0
ENSSSCG00000011371	100
ENSSSCG00000011372	1343
ENSSSCG00000011373	1465
ENSSSCG00000011374	2187
ENSSSCG00000011375	969
ENSSSCG00000011376	2
ENSSSCG00000011377	5122
ENSSSCG00000011378	332
ENSSSCG00000011379	76
ENSSSCG00000011380	0
ENSSSCG00000011381	13
ENSSSCG00000011382	371
ENSSSCG00000011383	276
ENSSSCG00000011384	40
ENSSSCG00000011385	368
ENSSSCG00000011386	17
ENSSSCG00000011387	739
ENSSSCG00000011388	82
ENSSSCG00000011389	494
ENSSSCG00000011390	597
ENSSSCG00000011391	8
ENSSSCG00000011392	62
ENSSSCG00000011393	133
ENSSSCG00000011394	471
ENSSSCG00000011395	1161
ENSSSCG00000011396	16
ENSSSCG00000011397	32
ENSSSCG00000011398	328
ENSSSCG00000011399	7084
ENSSSCG00000011400	163
ENSSSCG00000011401	26
ENSSSCG00000011402	112
ENSSSCG00000011403	110
ENSSSCG00000011404	70
ENSSSCG00000011405	804
ENSSSCG00000011406	173
ENSSSCG00000011407	662
ENSSSCG00000011408	0
ENSSSCG00000011409	140
ENSSSCG00000011410	65
ENSSSCG00000011411	1152
ENSSSCG00000011412	3
ENSSSCG00000011413	6
ENSSSCG00000011414	4
ENSSSCG00000011415	382
ENSSSCG00000011416	0
ENSSSCG00000018749	0
ENSSSCG00000011417	710
ENSSSCG00000011418	194
ENSSSCG00000011419	4
ENSSSCG00000011420	1347
ENSSSCG00000011421	1506
ENSSSCG00000011422	56
ENSSSCG00000011423	4
ENSSSCG00000011424	198
ENSSSCG00000011425	393
ENSSSCG00000011426	61
ENSSSCG00000011427	492
ENSSSCG00000011428	0
ENSSSCG00000011429	232
ENSSSCG00000011430	154
ENSSSCG00000011431	0
ENSSSCG00000018452	0
ENSSSCG00000011432	44
ENSSSCG00000011433	1398
ENSSSCG00000019306	0
ENSSSCG00000011434	80
ENSSSCG00000011435	502
ENSSSCG00000011436	2
ENSSSCG00000011437	430
ENSSSCG00000011438	1028
ENSSSCG00000011439	4
ENSSSCG00000011440	33
ENSSSCG00000011441	0
ENSSSCG00000011442	456
ENSSSCG00000011443	40
ENSSSCG00000011444	633
ENSSSCG00000011445	1422
ENSSSCG00000011446	437
ENSSSCG00000011447	891
ENSSSCG00000011448	897
ENSSSCG00000011449	964
ENSSSCG00000018612	1
ENSSSCG00000019159	1
ENSSSCG00000018540	2
ENSSSCG00000011450	0
ENSSSCG00000011451	4
ENSSSCG00000011452	73
ENSSSCG00000011453	230
ENSSSCG00000011454	160
ENSSSCG00000020114	0
ENSSSCG00000011455	40
ENSSSCG00000011456	19
ENSSSCG00000019474	0
ENSSSCG00000011457	9
ENSSSCG00000011458	297
ENSSSCG00000011459	691
ENSSSCG00000011460	63
ENSSSCG00000011461	0
ENSSSCG00000011462	0
ENSSSCG00000011463	135
