Geneid	SRR14612096_fibroblast_female
ENSSSCG00000009362	366
ENSSSCG00000009363	602
ENSSSCG00000009364	69
ENSSSCG00000009365	84
ENSSSCG00000009366	1
ENSSSCG00000009367	67
ENSSSCG00000009368	52
ENSSSCG00000009369	310
ENSSSCG00000009370	469
ENSSSCG00000009371	71
ENSSSCG00000018374	0
ENSSSCG00000009372	205
ENSSSCG00000019016	0
ENSSSCG00000009373	79
ENSSSCG00000009374	1
ENSSSCG00000009375	0
ENSSSCG00000009376	713
ENSSSCG00000009377	24
ENSSSCG00000009378	138
ENSSSCG00000009379	73
ENSSSCG00000009380	1
ENSSSCG00000009381	279
ENSSSCG00000009382	26
ENSSSCG00000009383	0
ENSSSCG00000009384	821
ENSSSCG00000009385	4
ENSSSCG00000009386	12
ENSSSCG00000009387	0
ENSSSCG00000019092	0
ENSSSCG00000019808	0
ENSSSCG00000009388	6
ENSSSCG00000009389	91
ENSSSCG00000009390	274
ENSSSCG00000009391	154
ENSSSCG00000009392	720
ENSSSCG00000009393	220
ENSSSCG00000009394	0
ENSSSCG00000009395	106
ENSSSCG00000009396	1541
ENSSSCG00000009397	143
ENSSSCG00000009398	19
ENSSSCG00000009399	11
ENSSSCG00000018211	0
ENSSSCG00000009400	375
ENSSSCG00000009401	559
ENSSSCG00000009402	97
ENSSSCG00000020321	0
ENSSSCG00000009403	6275
ENSSSCG00000020241	0
ENSSSCG00000009404	95
ENSSSCG00000009405	821
ENSSSCG00000009406	130
ENSSSCG00000009407	1821
ENSSSCG00000009408	131
ENSSSCG00000009409	0
ENSSSCG00000009410	1
ENSSSCG00000009411	0
ENSSSCG00000009412	0
ENSSSCG00000009413	0
ENSSSCG00000009414	851
ENSSSCG00000009415	19
ENSSSCG00000009416	0
ENSSSCG00000018851	0
ENSSSCG00000009417	0
ENSSSCG00000018202	0
ENSSSCG00000009418	0
ENSSSCG00000009419	222
ENSSSCG00000009420	95
ENSSSCG00000009421	0
ENSSSCG00000009422	456
ENSSSCG00000009423	4
ENSSSCG00000009424	1
ENSSSCG00000009425	283
ENSSSCG00000009426	22
ENSSSCG00000009427	174
ENSSSCG00000009428	0
ENSSSCG00000009429	0
ENSSSCG00000009430	2010
ENSSSCG00000009431	134
ENSSSCG00000009432	104
ENSSSCG00000009433	327
ENSSSCG00000009434	4
ENSSSCG00000009435	387
ENSSSCG00000019251	0
ENSSSCG00000009436	107
ENSSSCG00000020554	0
ENSSSCG00000009437	39
ENSSSCG00000009438	63
ENSSSCG00000009439	465
ENSSSCG00000009440	977
ENSSSCG00000009441	415
ENSSSCG00000009442	0
ENSSSCG00000020105	0
ENSSSCG00000019244	0
ENSSSCG00000009443	0
ENSSSCG00000009444	0
ENSSSCG00000009445	0
ENSSSCG00000019868	0
ENSSSCG00000009446	1964
ENSSSCG00000009447	1
ENSSSCG00000009448	45
ENSSSCG00000009449	347
ENSSSCG00000009450	55
ENSSSCG00000020435	0
ENSSSCG00000009451	0
ENSSSCG00000009452	21
ENSSSCG00000018929	0
ENSSSCG00000019286	0
ENSSSCG00000019362	0
ENSSSCG00000009454	110
ENSSSCG00000009455	100
ENSSSCG00000009456	0
ENSSSCG00000009457	2
ENSSSCG00000018387	0
ENSSSCG00000009458	16
ENSSSCG00000009459	215
ENSSSCG00000009460	136
ENSSSCG00000009461	25
ENSSSCG00000019565	0
ENSSSCG00000009462	56
ENSSSCG00000009463	207
ENSSSCG00000009464	471
ENSSSCG00000009465	180
ENSSSCG00000020032	0
ENSSSCG00000018581	0
ENSSSCG00000009466	115
ENSSSCG00000009467	376
ENSSSCG00000009468	41
ENSSSCG00000009469	6
ENSSSCG00000009470	0
ENSSSCG00000009471	622
ENSSSCG00000009472	1026
ENSSSCG00000009473	2507
ENSSSCG00000009474	0
ENSSSCG00000019817	0
ENSSSCG00000009475	17
ENSSSCG00000009476	19
ENSSSCG00000009477	5
ENSSSCG00000009478	5
ENSSSCG00000019183	0
ENSSSCG00000019130	0
ENSSSCG00000018597	0
ENSSSCG00000009479	664
ENSSSCG00000009480	403
ENSSSCG00000009481	115
ENSSSCG00000020050	0
ENSSSCG00000009482	311
ENSSSCG00000020194	0
ENSSSCG00000020602	0
ENSSSCG00000020180	0
ENSSSCG00000009483	7057
ENSSSCG00000020226	0
ENSSSCG00000009484	171
ENSSSCG00000009485	0
ENSSSCG00000009486	101
ENSSSCG00000009487	13
ENSSSCG00000009488	0
ENSSSCG00000018617	0
ENSSSCG00000019535	0
ENSSSCG00000019897	0
ENSSSCG00000019883	1
ENSSSCG00000019902	0
ENSSSCG00000018681	0
ENSSSCG00000019950	0
ENSSSCG00000019369	0
ENSSSCG00000009489	17
ENSSSCG00000009490	0
ENSSSCG00000009491	95
ENSSSCG00000009492	193
ENSSSCG00000018736	0
ENSSSCG00000009493	0
ENSSSCG00000009494	0
ENSSSCG00000019344	0
ENSSSCG00000009495	60
ENSSSCG00000009496	2
ENSSSCG00000009497	6
ENSSSCG00000009498	3
ENSSSCG00000009499	2
ENSSSCG00000009500	0
ENSSSCG00000009501	1983
ENSSSCG00000009502	1160
ENSSSCG00000019104	0
ENSSSCG00000009503	0
ENSSSCG00000018403	0
ENSSSCG00000009504	0
ENSSSCG00000009505	967
ENSSSCG00000009506	48
ENSSSCG00000009507	0
ENSSSCG00000009508	45
ENSSSCG00000009509	5892
ENSSSCG00000019679	0
ENSSSCG00000009510	1668
ENSSSCG00000018919	0
ENSSSCG00000020368	0
ENSSSCG00000009511	925
ENSSSCG00000009512	831
ENSSSCG00000009513	0
ENSSSCG00000009514	227
ENSSSCG00000019669	0
ENSSSCG00000009515	0
ENSSSCG00000009516	48
ENSSSCG00000018718	0
ENSSSCG00000018265	0
ENSSSCG00000009517	0
ENSSSCG00000019898	0
ENSSSCG00000009518	0
ENSSSCG00000020438	0
ENSSSCG00000009519	11
ENSSSCG00000009520	0
ENSSSCG00000009521	0
ENSSSCG00000009522	178
ENSSSCG00000019562	0
ENSSSCG00000009523	74
ENSSSCG00000009524	592
ENSSSCG00000009525	7
ENSSSCG00000009526	243
ENSSSCG00000009527	4
ENSSSCG00000009528	542
ENSSSCG00000009529	0
ENSSSCG00000009530	6
ENSSSCG00000009531	93
ENSSSCG00000009532	261
ENSSSCG00000009533	94
ENSSSCG00000009534	186
ENSSSCG00000009535	169
ENSSSCG00000009536	556
ENSSSCG00000020009	0
ENSSSCG00000009537	1
ENSSSCG00000009538	4
ENSSSCG00000009539	0
ENSSSCG00000020247	0
ENSSSCG00000009540	458
ENSSSCG00000009541	205
ENSSSCG00000009542	7
ENSSSCG00000009543	3
ENSSSCG00000009544	25274
ENSSSCG00000009545	15788
ENSSSCG00000009546	0
ENSSSCG00000009547	18
ENSSSCG00000009548	206
ENSSSCG00000009549	354
ENSSSCG00000009550	85
ENSSSCG00000009551	551
ENSSSCG00000018395	0
ENSSSCG00000019422	0
ENSSSCG00000009552	0
ENSSSCG00000009553	579
ENSSSCG00000009554	5
ENSSSCG00000009555	3756
ENSSSCG00000009556	788
ENSSSCG00000009557	287
ENSSSCG00000009558	9
ENSSSCG00000009559	14
ENSSSCG00000009560	681
ENSSSCG00000009561	0
ENSSSCG00000009562	0
ENSSSCG00000009563	258
ENSSSCG00000009564	0
ENSSSCG00000009565	662
ENSSSCG00000009566	0
ENSSSCG00000009567	662
ENSSSCG00000009568	354
ENSSSCG00000009569	323
ENSSSCG00000009570	1322
ENSSSCG00000009571	8
ENSSSCG00000009572	0
ENSSSCG00000009573	0
ENSSSCG00000009574	190
ENSSSCG00000009575	95
ENSSSCG00000009576	16
ENSSSCG00000009577	0
ENSSSCG00000017125	334
ENSSSCG00000017126	855
ENSSSCG00000017127	188
ENSSSCG00000017128	42
ENSSSCG00000017129	5
ENSSSCG00000017130	210
ENSSSCG00000017131	5
ENSSSCG00000017132	180
ENSSSCG00000017133	431
ENSSSCG00000017134	129
ENSSSCG00000017135	0
ENSSSCG00000017136	283
ENSSSCG00000017137	589
ENSSSCG00000017138	131
ENSSSCG00000017139	88
ENSSSCG00000017140	245
ENSSSCG00000017141	2
ENSSSCG00000017142	91
ENSSSCG00000017143	18
ENSSSCG00000017144	7
ENSSSCG00000017145	9
ENSSSCG00000017146	1736
ENSSSCG00000017147	0
ENSSSCG00000017148	490
ENSSSCG00000017149	53
ENSSSCG00000017150	15
ENSSSCG00000017151	0
ENSSSCG00000017152	189
ENSSSCG00000017153	100
ENSSSCG00000017154	0
ENSSSCG00000017155	1302
ENSSSCG00000017156	1320
ENSSSCG00000017157	119
ENSSSCG00000017158	11
ENSSSCG00000017159	585
ENSSSCG00000017160	201
ENSSSCG00000018153	0
ENSSSCG00000017161	75
ENSSSCG00000019700	0
ENSSSCG00000017162	157
ENSSSCG00000017163	0
ENSSSCG00000017164	6515
ENSSSCG00000017165	284
ENSSSCG00000017166	10
ENSSSCG00000017167	217
ENSSSCG00000017168	853
ENSSSCG00000020634	0
ENSSSCG00000017169	1366
ENSSSCG00000020578	0
ENSSSCG00000017171	123
ENSSSCG00000017172	0
ENSSSCG00000017173	11
ENSSSCG00000017174	0
ENSSSCG00000017175	0
ENSSSCG00000017176	0
ENSSSCG00000019245	3
ENSSSCG00000019228	0
ENSSSCG00000019428	3
ENSSSCG00000017177	630
ENSSSCG00000017178	77
ENSSSCG00000017179	290
ENSSSCG00000017180	176
ENSSSCG00000017181	11
ENSSSCG00000017182	262
ENSSSCG00000017183	71
ENSSSCG00000017184	431
ENSSSCG00000017185	329
ENSSSCG00000017186	87
ENSSSCG00000017187	0
ENSSSCG00000017188	35
ENSSSCG00000017189	0
ENSSSCG00000017190	415
ENSSSCG00000017191	1298
ENSSSCG00000017192	0
ENSSSCG00000017193	3
ENSSSCG00000017194	61
ENSSSCG00000017195	66
ENSSSCG00000017196	447
ENSSSCG00000017197	151
ENSSSCG00000020309	0
ENSSSCG00000017198	1754
ENSSSCG00000017199	865
ENSSSCG00000017200	18
ENSSSCG00000017201	288
ENSSSCG00000017202	7953
ENSSSCG00000017203	393
ENSSSCG00000017204	536
ENSSSCG00000017205	189
ENSSSCG00000017206	881
ENSSSCG00000017207	277
ENSSSCG00000017208	43
ENSSSCG00000017209	568
ENSSSCG00000017210	486
ENSSSCG00000017211	309
ENSSSCG00000017212	2320
ENSSSCG00000017213	265
ENSSSCG00000017214	14
ENSSSCG00000017215	107
ENSSSCG00000017216	0
ENSSSCG00000017217	184
ENSSSCG00000017218	423
ENSSSCG00000017219	73
ENSSSCG00000017220	0
ENSSSCG00000017221	45
ENSSSCG00000017222	0
ENSSSCG00000017223	0
ENSSSCG00000017224	540
ENSSSCG00000017225	154
ENSSSCG00000017226	8
ENSSSCG00000017227	59
ENSSSCG00000017228	0
ENSSSCG00000017229	2
ENSSSCG00000017230	168
ENSSSCG00000017231	51
ENSSSCG00000017232	77
ENSSSCG00000017233	19
ENSSSCG00000017234	0
ENSSSCG00000017235	0
ENSSSCG00000017236	0
ENSSSCG00000017237	0
ENSSSCG00000017238	157
ENSSSCG00000017239	1069
ENSSSCG00000017240	0
ENSSSCG00000017241	0
ENSSSCG00000017242	0
ENSSSCG00000017243	0
ENSSSCG00000017244	16
ENSSSCG00000017245	109
ENSSSCG00000017246	176
ENSSSCG00000017247	225
ENSSSCG00000017248	1074
ENSSSCG00000017249	0
ENSSSCG00000017250	168
ENSSSCG00000018234	0
ENSSSCG00000018255	0
ENSSSCG00000017251	1149
ENSSSCG00000020618	0
ENSSSCG00000020410	0
ENSSSCG00000017252	395
ENSSSCG00000017253	2
ENSSSCG00000017254	4
ENSSSCG00000017255	15
ENSSSCG00000019268	0
ENSSSCG00000017256	0
ENSSSCG00000017257	97
ENSSSCG00000018691	0
ENSSSCG00000017258	12
ENSSSCG00000017259	4034
ENSSSCG00000017260	995
ENSSSCG00000017261	11
ENSSSCG00000017262	1
ENSSSCG00000017263	561
ENSSSCG00000017264	345
ENSSSCG00000017265	68
ENSSSCG00000017266	131
ENSSSCG00000017267	0
ENSSSCG00000017268	204
ENSSSCG00000017269	0
ENSSSCG00000017270	31
ENSSSCG00000017271	0
ENSSSCG00000017272	973
ENSSSCG00000019207	0
ENSSSCG00000017273	1004
ENSSSCG00000017274	245
ENSSSCG00000019526	0
ENSSSCG00000017275	382
ENSSSCG00000017276	1423
ENSSSCG00000017277	1196
ENSSSCG00000017278	802
ENSSSCG00000018813	0
ENSSSCG00000019194	0
ENSSSCG00000017279	381
ENSSSCG00000017280	22
ENSSSCG00000017281	3
ENSSSCG00000017282	1
ENSSSCG00000017283	0
ENSSSCG00000017284	0
ENSSSCG00000017285	1
ENSSSCG00000017286	714
ENSSSCG00000017287	1226
ENSSSCG00000017288	583
ENSSSCG00000017289	1371
ENSSSCG00000017290	100
ENSSSCG00000017291	199
ENSSSCG00000017292	427
ENSSSCG00000017293	80
ENSSSCG00000017294	712
ENSSSCG00000017295	0
ENSSSCG00000017296	128
ENSSSCG00000017297	446
ENSSSCG00000017298	399
ENSSSCG00000017299	30
ENSSSCG00000017300	16072
ENSSSCG00000017301	478
ENSSSCG00000017302	93
ENSSSCG00000017303	215
ENSSSCG00000017304	0
ENSSSCG00000017305	0
ENSSSCG00000017306	2357
ENSSSCG00000017307	1
ENSSSCG00000017308	669
ENSSSCG00000017309	0
ENSSSCG00000017310	876
ENSSSCG00000017311	15
ENSSSCG00000017312	0
ENSSSCG00000017313	2
ENSSSCG00000017314	0
ENSSSCG00000017315	54
ENSSSCG00000017316	484
ENSSSCG00000017317	0
ENSSSCG00000017318	0
ENSSSCG00000017319	284
ENSSSCG00000017320	0
ENSSSCG00000017321	0
ENSSSCG00000017322	14
ENSSSCG00000017323	0
ENSSSCG00000017324	52
ENSSSCG00000017325	380
ENSSSCG00000017326	0
ENSSSCG00000017327	8
ENSSSCG00000017328	39
ENSSSCG00000017329	15
ENSSSCG00000017330	141
ENSSSCG00000017331	0
ENSSSCG00000017332	0
ENSSSCG00000017333	330
ENSSSCG00000017334	0
ENSSSCG00000017335	67
ENSSSCG00000017336	597
ENSSSCG00000017337	42
ENSSSCG00000017338	381
ENSSSCG00000017339	1401
ENSSSCG00000017340	163
ENSSSCG00000017341	5
ENSSSCG00000017342	27
ENSSSCG00000017343	0
ENSSSCG00000017344	2
ENSSSCG00000017345	1
ENSSSCG00000017346	1615
ENSSSCG00000017347	0
ENSSSCG00000017348	138
ENSSSCG00000017349	2
ENSSSCG00000017350	142
ENSSSCG00000018496	0
ENSSSCG00000017351	2
ENSSSCG00000017352	125
ENSSSCG00000017353	13
ENSSSCG00000017354	545
ENSSSCG00000017355	4156
ENSSSCG00000017356	87
ENSSSCG00000017357	22
ENSSSCG00000017358	11
ENSSSCG00000017359	56
ENSSSCG00000017360	1004
ENSSSCG00000017361	37
ENSSSCG00000017362	318
ENSSSCG00000017363	0
ENSSSCG00000017364	8
ENSSSCG00000017365	502
ENSSSCG00000017366	813
ENSSSCG00000017367	20
ENSSSCG00000017368	0
ENSSSCG00000017369	0
ENSSSCG00000017370	1
ENSSSCG00000017371	54
ENSSSCG00000017372	0
ENSSSCG00000017373	7
ENSSSCG00000017374	249
ENSSSCG00000017375	5
ENSSSCG00000017376	3
ENSSSCG00000017377	3464
ENSSSCG00000017378	1069
ENSSSCG00000017379	168
ENSSSCG00000017380	349
ENSSSCG00000017381	94
ENSSSCG00000020499	0
ENSSSCG00000017382	247
ENSSSCG00000017383	264
ENSSSCG00000017384	36
ENSSSCG00000017385	692
ENSSSCG00000017386	1211
ENSSSCG00000017387	286
ENSSSCG00000017388	194
ENSSSCG00000017389	151
ENSSSCG00000017390	0
ENSSSCG00000017391	207
ENSSSCG00000017392	11
ENSSSCG00000017393	123
ENSSSCG00000017394	526
ENSSSCG00000017395	188
ENSSSCG00000017396	53
ENSSSCG00000017397	675
ENSSSCG00000017398	196
ENSSSCG00000017399	14
ENSSSCG00000017400	472
ENSSSCG00000017401	136
ENSSSCG00000017402	328
ENSSSCG00000017403	1452
ENSSSCG00000017404	8113
ENSSSCG00000017405	110
ENSSSCG00000017406	352
ENSSSCG00000017407	127
ENSSSCG00000017408	25
ENSSSCG00000017409	1595
ENSSSCG00000017410	0
ENSSSCG00000017411	2
ENSSSCG00000017412	2040
ENSSSCG00000017413	0
ENSSSCG00000017414	292
ENSSSCG00000017415	75
ENSSSCG00000017416	48
ENSSSCG00000017417	10
ENSSSCG00000017418	118
ENSSSCG00000017419	712
ENSSSCG00000017420	443
ENSSSCG00000017421	2602
ENSSSCG00000017422	3044
ENSSSCG00000017423	223
ENSSSCG00000017424	0
ENSSSCG00000017425	250
ENSSSCG00000017426	0
ENSSSCG00000017427	43
ENSSSCG00000017428	3282
ENSSSCG00000017429	1318
ENSSSCG00000017430	8014
ENSSSCG00000017431	0
ENSSSCG00000017432	0
ENSSSCG00000017433	0
ENSSSCG00000017434	61
ENSSSCG00000017435	0
ENSSSCG00000017436	0
ENSSSCG00000017437	0
ENSSSCG00000017438	0
ENSSSCG00000017439	0
ENSSSCG00000017440	0
ENSSSCG00000017441	0
ENSSSCG00000017442	0
ENSSSCG00000017443	0
ENSSSCG00000017444	0
ENSSSCG00000017445	0
ENSSSCG00000017446	100
ENSSSCG00000017448	0
ENSSSCG00000017449	0
ENSSSCG00000017450	0
ENSSSCG00000017451	0
ENSSSCG00000017452	0
ENSSSCG00000017453	0
ENSSSCG00000017454	0
ENSSSCG00000017455	0
ENSSSCG00000017456	0
ENSSSCG00000017457	0
ENSSSCG00000017458	0
ENSSSCG00000017459	0
ENSSSCG00000017460	0
ENSSSCG00000017461	1
ENSSSCG00000017462	1
ENSSSCG00000017463	0
ENSSSCG00000017464	0
ENSSSCG00000020349	0
ENSSSCG00000017465	0
ENSSSCG00000017466	1
ENSSSCG00000017467	0
ENSSSCG00000017468	522
ENSSSCG00000017469	0
ENSSSCG00000017470	0
ENSSSCG00000017471	8
ENSSSCG00000017472	2543
ENSSSCG00000017473	579
ENSSSCG00000017474	16
ENSSSCG00000017475	1253
ENSSSCG00000017476	618
ENSSSCG00000017477	1189
ENSSSCG00000017478	0
ENSSSCG00000017479	382
ENSSSCG00000017480	584
ENSSSCG00000017481	17
ENSSSCG00000017482	1
ENSSSCG00000017483	220
ENSSSCG00000018310	0
ENSSSCG00000017484	0
ENSSSCG00000017485	198
ENSSSCG00000019328	0
ENSSSCG00000017486	0
ENSSSCG00000017487	173
ENSSSCG00000019481	0
ENSSSCG00000017488	1
ENSSSCG00000017489	1124
ENSSSCG00000017490	0
ENSSSCG00000017491	0
ENSSSCG00000017492	188
ENSSSCG00000017493	2
ENSSSCG00000017494	0
ENSSSCG00000018859	0
ENSSSCG00000017495	0
ENSSSCG00000017496	294
ENSSSCG00000017497	750
ENSSSCG00000017498	1
ENSSSCG00000017499	193
ENSSSCG00000017500	0
ENSSSCG00000017501	0
ENSSSCG00000017502	37
ENSSSCG00000017503	0
ENSSSCG00000017504	987
ENSSSCG00000017505	1092
ENSSSCG00000017506	209
ENSSSCG00000017507	1
ENSSSCG00000017508	18
ENSSSCG00000017509	12892
ENSSSCG00000017510	88
ENSSSCG00000017511	144
ENSSSCG00000017512	98
ENSSSCG00000017513	2254
ENSSSCG00000017514	4777
ENSSSCG00000017515	78
ENSSSCG00000017516	147
ENSSSCG00000017517	0
ENSSSCG00000017518	48
ENSSSCG00000017519	203
ENSSSCG00000017520	2
ENSSSCG00000017521	65
ENSSSCG00000017522	0
ENSSSCG00000017523	217
ENSSSCG00000017524	135
ENSSSCG00000017525	1741
ENSSSCG00000018912	0
ENSSSCG00000017526	1018
ENSSSCG00000017527	0
ENSSSCG00000017528	76
ENSSSCG00000017529	690
ENSSSCG00000017530	82
ENSSSCG00000017531	81
ENSSSCG00000017532	0
ENSSSCG00000017533	34
ENSSSCG00000017534	36
ENSSSCG00000017535	0
ENSSSCG00000019270	0
ENSSSCG00000019834	0
ENSSSCG00000017536	0
ENSSSCG00000017537	0
ENSSSCG00000017538	0
ENSSSCG00000017539	0
ENSSSCG00000017540	0
ENSSSCG00000017541	0
ENSSSCG00000017542	0
ENSSSCG00000017543	2403
ENSSSCG00000020432	0
ENSSSCG00000017544	242
ENSSSCG00000018121	1
ENSSSCG00000017545	422
ENSSSCG00000017546	179
ENSSSCG00000017547	160
ENSSSCG00000017548	0
ENSSSCG00000017549	376
ENSSSCG00000017550	451
ENSSSCG00000017551	86
ENSSSCG00000017552	0
ENSSSCG00000017553	531
ENSSSCG00000017554	0
ENSSSCG00000017555	645
ENSSSCG00000017556	0
ENSSSCG00000017557	2
ENSSSCG00000017558	1022
ENSSSCG00000017559	0
ENSSSCG00000017560	491
ENSSSCG00000017561	1074
ENSSSCG00000017562	46
ENSSSCG00000017563	2
ENSSSCG00000017564	73
ENSSSCG00000017565	237
ENSSSCG00000017566	143
ENSSSCG00000017567	108
ENSSSCG00000017568	237
ENSSSCG00000017569	8
ENSSSCG00000017570	1231
ENSSSCG00000017571	16
ENSSSCG00000017572	133
ENSSSCG00000017573	258
ENSSSCG00000017574	24
ENSSSCG00000017575	10
ENSSSCG00000017576	158
ENSSSCG00000017577	708
ENSSSCG00000017578	935
ENSSSCG00000017579	74965
ENSSSCG00000017580	1
ENSSSCG00000017581	29618
ENSSSCG00000017582	13864
ENSSSCG00000017583	167
ENSSSCG00000017584	2135
ENSSSCG00000017585	62
ENSSSCG00000017586	87
ENSSSCG00000019595	0
ENSSSCG00000017587	9
ENSSSCG00000017588	0
ENSSSCG00000017589	1
ENSSSCG00000017590	0
ENSSSCG00000017591	3351
ENSSSCG00000017592	155
ENSSSCG00000017593	354
ENSSSCG00000017594	0
ENSSSCG00000017597	0
ENSSSCG00000017598	0
ENSSSCG00000017599	0
ENSSSCG00000019039	0
ENSSSCG00000017600	89
ENSSSCG00000017601	15
ENSSSCG00000017602	37
ENSSSCG00000017603	124
ENSSSCG00000017604	5
ENSSSCG00000017605	521
ENSSSCG00000017606	0
ENSSSCG00000017607	1
ENSSSCG00000017608	2
ENSSSCG00000017609	0
ENSSSCG00000017610	0
ENSSSCG00000017611	6
ENSSSCG00000019753	0
ENSSSCG00000017612	1
ENSSSCG00000017613	192
ENSSSCG00000017614	130
ENSSSCG00000017615	71
ENSSSCG00000017616	85
ENSSSCG00000017617	1801
ENSSSCG00000017618	180
ENSSSCG00000017619	59
ENSSSCG00000017620	0
ENSSSCG00000020062	0
ENSSSCG00000017621	118
ENSSSCG00000017622	291
ENSSSCG00000017623	393
ENSSSCG00000017624	413
ENSSSCG00000017625	114
ENSSSCG00000017626	583
ENSSSCG00000017627	475
ENSSSCG00000017628	0
ENSSSCG00000017629	414
ENSSSCG00000017630	0
ENSSSCG00000017631	0
ENSSSCG00000017632	0
ENSSSCG00000017633	0
ENSSSCG00000017634	0
ENSSSCG00000017635	89
ENSSSCG00000017636	0
ENSSSCG00000017637	0
ENSSSCG00000017638	159
ENSSSCG00000019138	0
ENSSSCG00000017639	454
ENSSSCG00000017640	3
ENSSSCG00000017641	2
ENSSSCG00000017642	1066
ENSSSCG00000017643	26
ENSSSCG00000017644	0
ENSSSCG00000017645	12
ENSSSCG00000018416	0
ENSSSCG00000019234	0
ENSSSCG00000018201	0
ENSSSCG00000019488	0
ENSSSCG00000019522	0
ENSSSCG00000018473	0
ENSSSCG00000019019	0
ENSSSCG00000019075	0
ENSSSCG00000018741	0
ENSSSCG00000020030	0
ENSSSCG00000018843	0
ENSSSCG00000017646	27
ENSSSCG00000018732	0
ENSSSCG00000018673	0
ENSSSCG00000019204	0
ENSSSCG00000018550	0
ENSSSCG00000019849	0
ENSSSCG00000018794	0
ENSSSCG00000019489	0
ENSSSCG00000019461	0
ENSSSCG00000018180	0
ENSSSCG00000017647	8
ENSSSCG00000017648	302
ENSSSCG00000017649	178
ENSSSCG00000018920	0
ENSSSCG00000017650	0
ENSSSCG00000017651	0
ENSSSCG00000017652	0
ENSSSCG00000018711	0
ENSSSCG00000017653	0
ENSSSCG00000017654	0
ENSSSCG00000017655	0
ENSSSCG00000017656	0
ENSSSCG00000017657	1
ENSSSCG00000017658	0
ENSSSCG00000017659	0
ENSSSCG00000017660	0
ENSSSCG00000017661	0
ENSSSCG00000017662	0
ENSSSCG00000017663	0
ENSSSCG00000017664	0
ENSSSCG00000017665	1045
ENSSSCG00000017666	12020
ENSSSCG00000017667	303
ENSSSCG00000017668	957
ENSSSCG00000017669	48
ENSSSCG00000018555	5
ENSSSCG00000017670	419
ENSSSCG00000017671	886
ENSSSCG00000017672	1024
ENSSSCG00000017673	113
ENSSSCG00000017674	435
ENSSSCG00000017675	5
ENSSSCG00000017676	45
ENSSSCG00000017677	256
ENSSSCG00000017678	837
ENSSSCG00000019435	0
ENSSSCG00000017679	0
ENSSSCG00000017680	16
ENSSSCG00000017681	66
ENSSSCG00000017682	171
ENSSSCG00000018335	15
ENSSSCG00000017683	0
ENSSSCG00000017684	569
ENSSSCG00000017685	47
ENSSSCG00000017686	21
ENSSSCG00000017687	25
ENSSSCG00000017688	1352
ENSSSCG00000017689	58
ENSSSCG00000018149	14
ENSSSCG00000017690	587
ENSSSCG00000017691	117
ENSSSCG00000017692	0
ENSSSCG00000017693	346
ENSSSCG00000017694	1138
ENSSSCG00000019742	0
ENSSSCG00000017695	17
ENSSSCG00000017696	0
ENSSSCG00000017697	136
ENSSSCG00000017698	4
ENSSSCG00000017699	1
ENSSSCG00000017700	0
ENSSSCG00000017701	0
ENSSSCG00000017702	0
ENSSSCG00000017703	0
ENSSSCG00000017704	0
ENSSSCG00000017705	61
ENSSSCG00000017706	3
ENSSSCG00000017707	1002
ENSSSCG00000017708	49
ENSSSCG00000017709	0
ENSSSCG00000017710	2
ENSSSCG00000017711	59
ENSSSCG00000017712	3910
ENSSSCG00000017713	62
ENSSSCG00000018995	0
ENSSSCG00000017714	1
ENSSSCG00000019253	0
ENSSSCG00000017715	147
ENSSSCG00000017716	0
ENSSSCG00000017717	6
ENSSSCG00000017718	18
ENSSSCG00000017719	3
ENSSSCG00000017720	0
ENSSSCG00000017721	0
ENSSSCG00000017722	2
ENSSSCG00000017723	21785
ENSSSCG00000017724	0
ENSSSCG00000018170	0
ENSSSCG00000017725	0
ENSSSCG00000017726	0
ENSSSCG00000017727	1296
ENSSSCG00000017728	4055
ENSSSCG00000020267	0
ENSSSCG00000017729	234
ENSSSCG00000020380	0
ENSSSCG00000017730	3
ENSSSCG00000017731	1039
ENSSSCG00000017732	1747
ENSSSCG00000019416	0
ENSSSCG00000017733	105
ENSSSCG00000017734	0
ENSSSCG00000017735	422
ENSSSCG00000017736	0
ENSSSCG00000017737	155
ENSSSCG00000017738	8
ENSSSCG00000017739	29
ENSSSCG00000017740	161
ENSSSCG00000017741	48
ENSSSCG00000017742	64
ENSSSCG00000017743	83
ENSSSCG00000017744	214
ENSSSCG00000017745	503
ENSSSCG00000017746	324
ENSSSCG00000018147	2
ENSSSCG00000019050	0
ENSSSCG00000018831	0
ENSSSCG00000017747	4
ENSSSCG00000018272	0
ENSSSCG00000017748	3139
ENSSSCG00000017749	16
ENSSSCG00000017750	12
ENSSSCG00000018822	0
ENSSSCG00000017751	0
ENSSSCG00000017752	2676
ENSSSCG00000017753	235
ENSSSCG00000017754	1
ENSSSCG00000017755	24
ENSSSCG00000017756	40
ENSSSCG00000017757	30
ENSSSCG00000017758	46
ENSSSCG00000017759	480
ENSSSCG00000017760	530
ENSSSCG00000017761	128
ENSSSCG00000017762	0
ENSSSCG00000017763	0
ENSSSCG00000017764	637
ENSSSCG00000017765	2
ENSSSCG00000017766	92
ENSSSCG00000017767	39
ENSSSCG00000017768	6217
ENSSSCG00000020020	13
ENSSSCG00000019783	3
ENSSSCG00000017769	861
ENSSSCG00000017770	3
ENSSSCG00000017771	1024
ENSSSCG00000017772	1331
ENSSSCG00000017773	1113
ENSSSCG00000017774	144
