Geneid	SRR14612097_fibroblast_female
ENSSSCG00000009459	227
ENSSSCG00000009460	176
ENSSSCG00000009461	17
ENSSSCG00000019565	0
ENSSSCG00000009462	57
ENSSSCG00000009463	286
ENSSSCG00000009464	600
ENSSSCG00000009465	350
ENSSSCG00000020032	0
ENSSSCG00000018581	0
ENSSSCG00000009466	135
ENSSSCG00000009467	643
ENSSSCG00000009468	48
ENSSSCG00000009469	6
ENSSSCG00000009470	0
ENSSSCG00000009471	819
ENSSSCG00000009472	1177
ENSSSCG00000009473	3453
ENSSSCG00000009474	0
ENSSSCG00000019817	0
ENSSSCG00000009475	21
ENSSSCG00000009476	19
ENSSSCG00000009477	9
ENSSSCG00000009478	5
ENSSSCG00000019183	0
ENSSSCG00000019130	0
ENSSSCG00000018597	0
ENSSSCG00000009479	754
ENSSSCG00000009480	501
ENSSSCG00000009481	164
ENSSSCG00000020050	0
ENSSSCG00000009482	490
ENSSSCG00000020194	0
ENSSSCG00000020602	0
ENSSSCG00000020180	0
ENSSSCG00000009483	8055
ENSSSCG00000020226	0
ENSSSCG00000009484	260
ENSSSCG00000009485	0
ENSSSCG00000009486	127
ENSSSCG00000009487	13
ENSSSCG00000009488	0
ENSSSCG00000018617	0
ENSSSCG00000019535	0
ENSSSCG00000019897	0
ENSSSCG00000019883	0
ENSSSCG00000019902	0
ENSSSCG00000018681	0
ENSSSCG00000019950	0
ENSSSCG00000019369	0
ENSSSCG00000009489	10
ENSSSCG00000009490	0
ENSSSCG00000009491	117
ENSSSCG00000009492	217
ENSSSCG00000018736	2
ENSSSCG00000009493	0
ENSSSCG00000009494	0
ENSSSCG00000019344	0
ENSSSCG00000009495	69
ENSSSCG00000009496	2
ENSSSCG00000009497	2
ENSSSCG00000009498	1
ENSSSCG00000009499	0
ENSSSCG00000009500	0
ENSSSCG00000009501	2193
ENSSSCG00000009502	1455
ENSSSCG00000019104	0
ENSSSCG00000009503	0
ENSSSCG00000018403	0
ENSSSCG00000009504	0
ENSSSCG00000009505	1174
ENSSSCG00000009506	72
ENSSSCG00000009507	0
ENSSSCG00000009508	46
ENSSSCG00000009509	6820
ENSSSCG00000019679	0
ENSSSCG00000009510	1938
ENSSSCG00000018919	0
ENSSSCG00000020368	0
ENSSSCG00000009511	1085
ENSSSCG00000009512	881
ENSSSCG00000009513	1
ENSSSCG00000009514	241
ENSSSCG00000019669	0
ENSSSCG00000009515	0
ENSSSCG00000009516	53
ENSSSCG00000018718	0
ENSSSCG00000018265	0
ENSSSCG00000009517	0
ENSSSCG00000019898	0
ENSSSCG00000009518	0
ENSSSCG00000020438	0
ENSSSCG00000009519	4
ENSSSCG00000009520	1
ENSSSCG00000009521	0
ENSSSCG00000009522	194
ENSSSCG00000019562	0
ENSSSCG00000009523	44
ENSSSCG00000009524	664
ENSSSCG00000009525	12
ENSSSCG00000009526	232
ENSSSCG00000009527	4
ENSSSCG00000009528	689
ENSSSCG00000009529	0
ENSSSCG00000009530	0
ENSSSCG00000009531	157
ENSSSCG00000009532	334
ENSSSCG00000009533	119
ENSSSCG00000009534	235
ENSSSCG00000009535	215
ENSSSCG00000009536	858
ENSSSCG00000020009	1
ENSSSCG00000009537	1
ENSSSCG00000009538	4
ENSSSCG00000009539	0
ENSSSCG00000020247	0
ENSSSCG00000009540	547
ENSSSCG00000009541	248
ENSSSCG00000009542	4
ENSSSCG00000009543	4
ENSSSCG00000009544	19315
ENSSSCG00000009545	10937
ENSSSCG00000009546	1
ENSSSCG00000009547	24
ENSSSCG00000009548	190
ENSSSCG00000009549	452
ENSSSCG00000009550	76
ENSSSCG00000009551	571
ENSSSCG00000018395	1
ENSSSCG00000019422	0
ENSSSCG00000009552	0
ENSSSCG00000009553	664
ENSSSCG00000009554	7
ENSSSCG00000009555	4109
ENSSSCG00000009556	951
ENSSSCG00000009557	337
ENSSSCG00000009558	10
ENSSSCG00000009559	15
ENSSSCG00000009560	829
ENSSSCG00000009561	2
ENSSSCG00000009562	0
ENSSSCG00000009563	302
ENSSSCG00000009564	0
ENSSSCG00000009565	653
ENSSSCG00000009566	0
ENSSSCG00000009567	702
ENSSSCG00000009568	448
ENSSSCG00000009569	351
ENSSSCG00000009570	1637
ENSSSCG00000009571	16
ENSSSCG00000009572	0
ENSSSCG00000009573	1
ENSSSCG00000009574	251
ENSSSCG00000009575	145
ENSSSCG00000009576	23
ENSSSCG00000009577	0
ENSSSCG00000017125	395
ENSSSCG00000017126	898
ENSSSCG00000017127	231
ENSSSCG00000017128	38
ENSSSCG00000017129	4
ENSSSCG00000017130	234
ENSSSCG00000017131	5
ENSSSCG00000017132	198
ENSSSCG00000017133	498
ENSSSCG00000017134	158
ENSSSCG00000017135	0
ENSSSCG00000017136	302
ENSSSCG00000017137	579
ENSSSCG00000017138	135
ENSSSCG00000017139	95
ENSSSCG00000017140	263
ENSSSCG00000017141	1
ENSSSCG00000017142	97
ENSSSCG00000017143	20
ENSSSCG00000017144	21
ENSSSCG00000017145	13
ENSSSCG00000017146	2004
ENSSSCG00000017147	0
ENSSSCG00000017148	718
ENSSSCG00000017149	93
ENSSSCG00000017150	10
ENSSSCG00000017151	0
ENSSSCG00000017152	206
ENSSSCG00000017153	69
ENSSSCG00000017154	0
ENSSSCG00000017155	1635
ENSSSCG00000017156	1403
ENSSSCG00000017157	109
ENSSSCG00000017158	12
ENSSSCG00000017159	557
ENSSSCG00000017160	257
ENSSSCG00000018153	0
ENSSSCG00000017161	83
ENSSSCG00000019700	0
ENSSSCG00000017162	198
ENSSSCG00000017163	0
ENSSSCG00000017164	7108
ENSSSCG00000017165	313
ENSSSCG00000017166	12
ENSSSCG00000017167	214
ENSSSCG00000017168	887
ENSSSCG00000020634	0
ENSSSCG00000017169	1501
ENSSSCG00000020578	3
ENSSSCG00000017171	128
ENSSSCG00000017172	0
ENSSSCG00000017173	9
ENSSSCG00000017174	0
ENSSSCG00000017175	0
ENSSSCG00000017176	0
ENSSSCG00000019245	0
ENSSSCG00000019228	0
ENSSSCG00000019428	13
ENSSSCG00000017177	681
ENSSSCG00000017178	92
ENSSSCG00000017179	271
ENSSSCG00000017180	123
ENSSSCG00000017181	13
ENSSSCG00000017182	266
ENSSSCG00000017183	72
ENSSSCG00000017184	466
ENSSSCG00000017185	396
ENSSSCG00000017186	103
ENSSSCG00000017187	0
ENSSSCG00000017188	29
ENSSSCG00000017189	0
ENSSSCG00000017190	446
ENSSSCG00000017191	1587
ENSSSCG00000017192	0
ENSSSCG00000017193	4
ENSSSCG00000017194	56
ENSSSCG00000017195	56
ENSSSCG00000017196	489
ENSSSCG00000017197	120
ENSSSCG00000020309	0
ENSSSCG00000017198	1841
ENSSSCG00000017199	571
ENSSSCG00000017200	20
ENSSSCG00000017201	322
ENSSSCG00000017202	8463
ENSSSCG00000017203	376
ENSSSCG00000017204	892
ENSSSCG00000017205	203
ENSSSCG00000017206	1057
ENSSSCG00000017207	333
ENSSSCG00000017208	50
ENSSSCG00000017209	580
ENSSSCG00000017210	701
ENSSSCG00000017211	273
ENSSSCG00000017212	2776
ENSSSCG00000017213	322
ENSSSCG00000017214	22
ENSSSCG00000017215	143
ENSSSCG00000017216	0
ENSSSCG00000017217	202
ENSSSCG00000017218	438
ENSSSCG00000017219	67
ENSSSCG00000017220	0
ENSSSCG00000017221	71
ENSSSCG00000017222	0
ENSSSCG00000017223	0
ENSSSCG00000017224	707
ENSSSCG00000017225	183
ENSSSCG00000017226	10
ENSSSCG00000017227	58
ENSSSCG00000017228	0
ENSSSCG00000017229	0
ENSSSCG00000017230	206
ENSSSCG00000017231	83
ENSSSCG00000017232	87
ENSSSCG00000017233	22
ENSSSCG00000017234	0
ENSSSCG00000017235	0
ENSSSCG00000017236	2
ENSSSCG00000017237	0
ENSSSCG00000017238	169
ENSSSCG00000017239	1363
ENSSSCG00000017240	0
ENSSSCG00000017241	0
ENSSSCG00000017242	0
ENSSSCG00000017243	0
ENSSSCG00000017244	19
ENSSSCG00000017245	106
ENSSSCG00000017246	261
ENSSSCG00000017247	359
ENSSSCG00000017248	1111
ENSSSCG00000017249	2
ENSSSCG00000017250	186
ENSSSCG00000018234	0
ENSSSCG00000018255	0
ENSSSCG00000017251	1008
ENSSSCG00000020618	0
ENSSSCG00000020410	0
ENSSSCG00000017252	573
ENSSSCG00000017253	4
ENSSSCG00000017254	0
ENSSSCG00000017255	7
ENSSSCG00000019268	0
ENSSSCG00000017256	1
ENSSSCG00000017257	72
ENSSSCG00000018691	0
ENSSSCG00000017258	13
ENSSSCG00000017259	5206
ENSSSCG00000017260	1116
ENSSSCG00000017261	11
ENSSSCG00000017262	1
ENSSSCG00000017263	597
ENSSSCG00000017264	457
ENSSSCG00000017265	86
ENSSSCG00000017266	93
ENSSSCG00000017267	0
ENSSSCG00000017268	272
ENSSSCG00000017269	0
ENSSSCG00000017270	29
ENSSSCG00000017271	0
ENSSSCG00000017272	1202
ENSSSCG00000019207	0
ENSSSCG00000017273	1181
ENSSSCG00000017274	235
ENSSSCG00000019526	0
ENSSSCG00000017275	460
ENSSSCG00000017276	1693
ENSSSCG00000017277	1234
ENSSSCG00000017278	939
ENSSSCG00000018813	0
ENSSSCG00000019194	1
ENSSSCG00000017279	331
ENSSSCG00000017280	16
ENSSSCG00000017281	3
ENSSSCG00000017282	1
ENSSSCG00000017283	0
ENSSSCG00000017284	0
ENSSSCG00000017285	0
ENSSSCG00000017286	821
ENSSSCG00000017287	1472
ENSSSCG00000017288	803
ENSSSCG00000017289	1574
ENSSSCG00000017290	113
ENSSSCG00000017291	128
ENSSSCG00000017292	476
ENSSSCG00000017293	101
ENSSSCG00000017294	891
ENSSSCG00000017295	1
ENSSSCG00000017296	86
ENSSSCG00000017297	492
ENSSSCG00000017298	539
ENSSSCG00000017299	60
ENSSSCG00000017300	16725
ENSSSCG00000017301	566
ENSSSCG00000017302	161
ENSSSCG00000017303	232
ENSSSCG00000017304	0
ENSSSCG00000017305	0
ENSSSCG00000017306	2375
ENSSSCG00000017307	2
ENSSSCG00000017308	728
ENSSSCG00000017309	0
ENSSSCG00000017310	957
ENSSSCG00000017311	18
ENSSSCG00000017312	1
ENSSSCG00000017313	2
ENSSSCG00000017314	0
ENSSSCG00000017315	72
ENSSSCG00000017316	559
ENSSSCG00000017317	1
ENSSSCG00000017318	0
ENSSSCG00000017319	406
ENSSSCG00000017320	0
ENSSSCG00000017321	0
ENSSSCG00000017322	27
ENSSSCG00000017323	0
ENSSSCG00000017324	98
ENSSSCG00000017325	403
ENSSSCG00000017326	0
ENSSSCG00000017327	15
ENSSSCG00000017328	22
ENSSSCG00000017329	20
ENSSSCG00000017330	170
ENSSSCG00000017331	0
ENSSSCG00000017332	0
ENSSSCG00000017333	372
ENSSSCG00000017334	1
ENSSSCG00000017335	97
ENSSSCG00000017336	689
ENSSSCG00000017337	35
ENSSSCG00000017338	478
ENSSSCG00000017339	1606
ENSSSCG00000017340	160
ENSSSCG00000017341	4
ENSSSCG00000017342	73
ENSSSCG00000017343	0
ENSSSCG00000017344	2
ENSSSCG00000017345	0
ENSSSCG00000017346	1833
ENSSSCG00000017347	1
ENSSSCG00000017348	238
ENSSSCG00000017349	1
ENSSSCG00000017350	227
ENSSSCG00000018496	0
ENSSSCG00000017351	5
ENSSSCG00000017352	122
ENSSSCG00000017353	2
ENSSSCG00000017354	667
ENSSSCG00000017355	4361
ENSSSCG00000017356	75
ENSSSCG00000017357	36
ENSSSCG00000017358	4
ENSSSCG00000017359	41
ENSSSCG00000017360	1211
ENSSSCG00000017361	48
ENSSSCG00000017362	365
ENSSSCG00000017363	0
ENSSSCG00000017364	20
ENSSSCG00000017365	517
ENSSSCG00000017366	893
ENSSSCG00000017367	29
ENSSSCG00000017368	0
ENSSSCG00000017369	0
ENSSSCG00000017370	1
ENSSSCG00000017371	74
ENSSSCG00000017372	1
ENSSSCG00000017373	1
ENSSSCG00000017374	263
ENSSSCG00000017375	2
ENSSSCG00000017376	0
ENSSSCG00000017377	3947
ENSSSCG00000017378	1152
ENSSSCG00000017379	242
ENSSSCG00000017380	399
ENSSSCG00000017381	99
ENSSSCG00000020499	0
ENSSSCG00000017382	330
ENSSSCG00000017383	276
ENSSSCG00000017384	41
ENSSSCG00000017385	784
ENSSSCG00000017386	1496
ENSSSCG00000017387	361
ENSSSCG00000017388	277
ENSSSCG00000017389	226
ENSSSCG00000017390	0
ENSSSCG00000017391	195
ENSSSCG00000017392	10
ENSSSCG00000017393	125
ENSSSCG00000017394	567
ENSSSCG00000017395	211
ENSSSCG00000017396	88
ENSSSCG00000017397	656
ENSSSCG00000017398	221
ENSSSCG00000017399	10
ENSSSCG00000017400	480
ENSSSCG00000017401	149
ENSSSCG00000017402	296
ENSSSCG00000017403	1631
ENSSSCG00000017404	9305
ENSSSCG00000017405	116
ENSSSCG00000017406	408
ENSSSCG00000017407	123
ENSSSCG00000017408	32
ENSSSCG00000017409	1773
ENSSSCG00000017410	0
ENSSSCG00000017411	1
ENSSSCG00000017412	2109
ENSSSCG00000017413	0
ENSSSCG00000017414	246
ENSSSCG00000017415	76
ENSSSCG00000017416	27
ENSSSCG00000017417	10
ENSSSCG00000017418	140
ENSSSCG00000017419	876
ENSSSCG00000017420	463
ENSSSCG00000017421	3050
ENSSSCG00000017422	3717
ENSSSCG00000017423	256
ENSSSCG00000017424	1
ENSSSCG00000017425	282
ENSSSCG00000017426	0
ENSSSCG00000017427	57
ENSSSCG00000017428	3043
ENSSSCG00000017429	1610
ENSSSCG00000017430	8993
ENSSSCG00000017431	0
ENSSSCG00000017432	0
ENSSSCG00000017433	0
ENSSSCG00000017434	71
ENSSSCG00000017435	0
ENSSSCG00000017436	0
ENSSSCG00000017437	0
ENSSSCG00000017438	0
ENSSSCG00000017439	0
ENSSSCG00000017440	0
ENSSSCG00000017441	0
ENSSSCG00000017442	0
ENSSSCG00000017443	0
ENSSSCG00000017444	0
ENSSSCG00000017445	0
ENSSSCG00000017446	67
ENSSSCG00000017448	0
ENSSSCG00000017449	0
ENSSSCG00000017450	0
ENSSSCG00000017451	0
ENSSSCG00000017452	0
ENSSSCG00000017453	0
ENSSSCG00000017454	0
ENSSSCG00000017455	0
ENSSSCG00000017456	0
ENSSSCG00000017457	1
ENSSSCG00000017458	0
ENSSSCG00000017459	0
ENSSSCG00000017460	0
ENSSSCG00000017461	1
ENSSSCG00000017462	1
ENSSSCG00000017463	4
ENSSSCG00000017464	0
ENSSSCG00000020349	0
ENSSSCG00000017465	0
ENSSSCG00000017466	0
ENSSSCG00000017467	0
ENSSSCG00000017468	589
ENSSSCG00000017469	0
ENSSSCG00000017470	0
ENSSSCG00000017471	18
ENSSSCG00000017472	2403
ENSSSCG00000017473	1296
ENSSSCG00000017474	18
ENSSSCG00000017475	1259
ENSSSCG00000017476	697
ENSSSCG00000017477	1377
ENSSSCG00000017478	6
ENSSSCG00000017479	423
ENSSSCG00000017480	492
ENSSSCG00000017481	16
ENSSSCG00000017482	0
ENSSSCG00000017483	291
ENSSSCG00000018310	0
ENSSSCG00000017484	0
ENSSSCG00000017485	176
ENSSSCG00000019328	0
ENSSSCG00000017486	0
ENSSSCG00000017487	227
ENSSSCG00000019481	0
ENSSSCG00000017488	1
ENSSSCG00000017489	1297
ENSSSCG00000017490	0
ENSSSCG00000017491	0
ENSSSCG00000017492	176
ENSSSCG00000017493	2
ENSSSCG00000017494	0
ENSSSCG00000018859	0
ENSSSCG00000017495	0
ENSSSCG00000017496	358
ENSSSCG00000017497	693
ENSSSCG00000017498	0
ENSSSCG00000017499	227
ENSSSCG00000017500	0
ENSSSCG00000017501	0
ENSSSCG00000017502	46
ENSSSCG00000017503	0
ENSSSCG00000017504	1181
ENSSSCG00000017505	1461
ENSSSCG00000017506	253
ENSSSCG00000017507	0
ENSSSCG00000017508	10
ENSSSCG00000017509	14556
ENSSSCG00000017510	98
ENSSSCG00000017511	117
ENSSSCG00000017512	118
ENSSSCG00000017513	2773
ENSSSCG00000017514	5742
ENSSSCG00000017515	42
ENSSSCG00000017516	209
ENSSSCG00000017517	0
ENSSSCG00000017518	55
ENSSSCG00000017519	239
ENSSSCG00000017520	1
ENSSSCG00000017521	97
ENSSSCG00000017522	0
ENSSSCG00000017523	224
ENSSSCG00000017524	139
ENSSSCG00000017525	1823
ENSSSCG00000018912	0
ENSSSCG00000017526	1207
ENSSSCG00000017527	0
ENSSSCG00000017528	82
ENSSSCG00000017529	785
ENSSSCG00000017530	72
ENSSSCG00000017531	78
ENSSSCG00000017532	0
ENSSSCG00000017533	50
ENSSSCG00000017534	50
ENSSSCG00000017535	3
ENSSSCG00000019270	0
ENSSSCG00000019834	0
ENSSSCG00000017536	0
ENSSSCG00000017537	1
ENSSSCG00000017538	0
ENSSSCG00000017539	0
ENSSSCG00000017540	0
ENSSSCG00000017541	0
ENSSSCG00000017542	0
ENSSSCG00000017543	2680
ENSSSCG00000020432	0
ENSSSCG00000017544	340
ENSSSCG00000018121	0
ENSSSCG00000017545	477
ENSSSCG00000017546	205
ENSSSCG00000017547	150
ENSSSCG00000017548	1
ENSSSCG00000017549	447
ENSSSCG00000017550	499
ENSSSCG00000017551	106
ENSSSCG00000017552	7
ENSSSCG00000017553	637
ENSSSCG00000017554	4
ENSSSCG00000017555	829
ENSSSCG00000017556	3
ENSSSCG00000017557	3
ENSSSCG00000017558	1289
ENSSSCG00000017559	0
ENSSSCG00000017560	634
ENSSSCG00000017561	962
ENSSSCG00000017562	31
ENSSSCG00000017563	2
ENSSSCG00000017564	87
ENSSSCG00000017565	219
ENSSSCG00000017566	247
ENSSSCG00000017567	85
ENSSSCG00000017568	264
ENSSSCG00000017569	6
ENSSSCG00000017570	1569
ENSSSCG00000017571	34
ENSSSCG00000017572	188
ENSSSCG00000017573	289
ENSSSCG00000017574	19
ENSSSCG00000017575	9
ENSSSCG00000017576	239
ENSSSCG00000017577	993
ENSSSCG00000017578	1213
ENSSSCG00000017579	67254
ENSSSCG00000017580	0
ENSSSCG00000017581	25766
ENSSSCG00000017582	11690
ENSSSCG00000017583	112
ENSSSCG00000017584	2379
ENSSSCG00000017585	42
ENSSSCG00000017586	103
ENSSSCG00000019595	0
ENSSSCG00000017587	12
ENSSSCG00000017588	0
ENSSSCG00000017589	3
ENSSSCG00000017590	0
ENSSSCG00000017591	3963
ENSSSCG00000017592	123
ENSSSCG00000017593	377
ENSSSCG00000017594	0
ENSSSCG00000017597	1
ENSSSCG00000017598	0
ENSSSCG00000017599	0
ENSSSCG00000019039	0
ENSSSCG00000017600	140
ENSSSCG00000017601	11
ENSSSCG00000017602	47
ENSSSCG00000017603	122
ENSSSCG00000017604	1
ENSSSCG00000017605	536
ENSSSCG00000017606	7
ENSSSCG00000017607	0
ENSSSCG00000017608	0
ENSSSCG00000017609	0
ENSSSCG00000017610	0
ENSSSCG00000017611	13
ENSSSCG00000019753	0
ENSSSCG00000017612	2
ENSSSCG00000017613	207
ENSSSCG00000017614	131
ENSSSCG00000017615	78
ENSSSCG00000017616	108
ENSSSCG00000017617	2265
ENSSSCG00000017618	250
ENSSSCG00000017619	64
ENSSSCG00000017620	0
ENSSSCG00000020062	0
ENSSSCG00000017621	158
ENSSSCG00000017622	287
ENSSSCG00000017623	441
ENSSSCG00000017624	394
ENSSSCG00000017625	153
ENSSSCG00000017626	728
ENSSSCG00000017627	430
ENSSSCG00000017628	0
ENSSSCG00000017629	398
ENSSSCG00000017630	0
ENSSSCG00000017631	0
ENSSSCG00000017632	0
ENSSSCG00000017633	0
ENSSSCG00000017634	0
ENSSSCG00000017635	83
ENSSSCG00000017636	1
ENSSSCG00000017637	0
ENSSSCG00000017638	153
ENSSSCG00000019138	0
ENSSSCG00000017639	634
ENSSSCG00000017640	9
ENSSSCG00000017641	2
ENSSSCG00000017642	1170
ENSSSCG00000017643	41
ENSSSCG00000017644	0
ENSSSCG00000017645	8
ENSSSCG00000018416	0
ENSSSCG00000019234	0
ENSSSCG00000018201	0
ENSSSCG00000019488	0
ENSSSCG00000019522	0
ENSSSCG00000018473	0
ENSSSCG00000019019	1
ENSSSCG00000019075	0
ENSSSCG00000018741	0
ENSSSCG00000020030	1
ENSSSCG00000018843	1
ENSSSCG00000017646	33
ENSSSCG00000018732	0
ENSSSCG00000018673	0
ENSSSCG00000019204	0
ENSSSCG00000018550	0
ENSSSCG00000019849	0
ENSSSCG00000018794	0
ENSSSCG00000019489	0
ENSSSCG00000019461	1
ENSSSCG00000018180	1
ENSSSCG00000017647	7
ENSSSCG00000017648	401
ENSSSCG00000017649	299
ENSSSCG00000018920	0
ENSSSCG00000017650	0
ENSSSCG00000017651	0
ENSSSCG00000017652	0
ENSSSCG00000018711	0
ENSSSCG00000017653	0
ENSSSCG00000017654	0
ENSSSCG00000017655	0
ENSSSCG00000017656	0
ENSSSCG00000017657	0
ENSSSCG00000017658	0
ENSSSCG00000017659	0
ENSSSCG00000017660	0
ENSSSCG00000017661	0
ENSSSCG00000017662	0
ENSSSCG00000017663	0
ENSSSCG00000017664	0
ENSSSCG00000017665	1157
ENSSSCG00000017666	14527
ENSSSCG00000017667	398
ENSSSCG00000017668	1171
ENSSSCG00000017669	35
ENSSSCG00000018555	7
ENSSSCG00000017670	536
ENSSSCG00000017671	1137
ENSSSCG00000017672	1440
ENSSSCG00000017673	180
ENSSSCG00000017674	605
ENSSSCG00000017675	10
ENSSSCG00000017676	68
ENSSSCG00000017677	273
ENSSSCG00000017678	974
ENSSSCG00000019435	1
ENSSSCG00000017679	0
ENSSSCG00000017680	9
ENSSSCG00000017681	85
ENSSSCG00000017682	192
ENSSSCG00000018335	18
ENSSSCG00000017683	0
ENSSSCG00000017684	622
ENSSSCG00000017685	71
ENSSSCG00000017686	7
ENSSSCG00000017687	19
ENSSSCG00000017688	1546
ENSSSCG00000017689	76
ENSSSCG00000018149	16
ENSSSCG00000017690	668
ENSSSCG00000017691	108
ENSSSCG00000017692	0
ENSSSCG00000017693	416
ENSSSCG00000017694	1508
ENSSSCG00000019742	0
ENSSSCG00000017695	28
ENSSSCG00000017696	0
ENSSSCG00000017697	122
ENSSSCG00000017698	6
ENSSSCG00000017699	0
ENSSSCG00000017700	0
ENSSSCG00000017701	0
ENSSSCG00000017702	0
ENSSSCG00000017703	0
ENSSSCG00000017704	0
ENSSSCG00000017705	91
ENSSSCG00000017706	1
ENSSSCG00000017707	1158
ENSSSCG00000017708	5
ENSSSCG00000017709	1
ENSSSCG00000017710	4
ENSSSCG00000017711	44
ENSSSCG00000017712	4835
ENSSSCG00000017713	64
ENSSSCG00000018995	0
ENSSSCG00000017714	2
ENSSSCG00000019253	0
ENSSSCG00000017715	212
ENSSSCG00000017716	1
ENSSSCG00000017717	7
ENSSSCG00000017718	12
ENSSSCG00000017719	0
ENSSSCG00000017720	0
ENSSSCG00000017721	1
ENSSSCG00000017722	5
ENSSSCG00000017723	21812
ENSSSCG00000017724	1
ENSSSCG00000018170	0
ENSSSCG00000017725	1
ENSSSCG00000017726	0
ENSSSCG00000017727	1666
ENSSSCG00000017728	4539
ENSSSCG00000020267	0
ENSSSCG00000017729	191
ENSSSCG00000020380	0
ENSSSCG00000017730	3
ENSSSCG00000017731	1195
ENSSSCG00000017732	2277
ENSSSCG00000019416	0
ENSSSCG00000017733	146
ENSSSCG00000017734	0
ENSSSCG00000017735	500
ENSSSCG00000017736	0
ENSSSCG00000017737	150
ENSSSCG00000017738	10
ENSSSCG00000017739	63
ENSSSCG00000017740	181
ENSSSCG00000017741	69
ENSSSCG00000017742	72
ENSSSCG00000017743	92
ENSSSCG00000017744	227
ENSSSCG00000017745	720
ENSSSCG00000017746	382
ENSSSCG00000018147	1
ENSSSCG00000019050	0
ENSSSCG00000018831	0
ENSSSCG00000017747	10
ENSSSCG00000018272	0
ENSSSCG00000017748	3590
ENSSSCG00000017749	11
ENSSSCG00000017750	15
ENSSSCG00000018822	0
ENSSSCG00000017751	1
ENSSSCG00000017752	3597
ENSSSCG00000017753	331
ENSSSCG00000017754	2
ENSSSCG00000017755	8
ENSSSCG00000017756	62
ENSSSCG00000017757	44
ENSSSCG00000017758	99
ENSSSCG00000017759	564
ENSSSCG00000017760	505
ENSSSCG00000017761	121
ENSSSCG00000017762	0
ENSSSCG00000017763	0
ENSSSCG00000017764	816
ENSSSCG00000017765	10
ENSSSCG00000017766	104
ENSSSCG00000017767	51
ENSSSCG00000017768	8329
ENSSSCG00000020020	6
ENSSSCG00000019783	4
ENSSSCG00000017769	879
ENSSSCG00000017770	0
ENSSSCG00000017771	1227
ENSSSCG00000017772	1809
ENSSSCG00000017773	1275
ENSSSCG00000017774	159
ENSSSCG00000020350	0
ENSSSCG00000017775	202
ENSSSCG00000019048	0
ENSSSCG00000017776	183
ENSSSCG00000019354	0
ENSSSCG00000019393	0
ENSSSCG00000017777	1384
ENSSSCG00000017778	5
ENSSSCG00000017779	820
ENSSSCG00000017780	10
ENSSSCG00000017781	0
ENSSSCG00000017782	84
ENSSSCG00000017783	1050
ENSSSCG00000017784	1
ENSSSCG00000018292	0
ENSSSCG00000020053	0
ENSSSCG00000017785	1127
ENSSSCG00000020574	0
ENSSSCG00000017786	30
ENSSSCG00000017787	289
ENSSSCG00000017788	454
ENSSSCG00000017789	15
ENSSSCG00000017790	900
ENSSSCG00000017791	188
ENSSSCG00000017792	24
ENSSSCG00000017793	163
ENSSSCG00000017794	8
ENSSSCG00000017795	686
ENSSSCG00000019191	0
ENSSSCG00000017796	627
ENSSSCG00000017797	6
ENSSSCG00000017798	0
ENSSSCG00000018963	0
ENSSSCG00000017799	3191
ENSSSCG00000017800	370
ENSSSCG00000017801	0
ENSSSCG00000017802	0
ENSSSCG00000020101	0
ENSSSCG00000017803	76
ENSSSCG00000017804	2552
ENSSSCG00000017805	500
ENSSSCG00000017806	109
ENSSSCG00000017807	489
ENSSSCG00000017808	4
ENSSSCG00000017809	569
ENSSSCG00000017810	161
ENSSSCG00000017811	25
ENSSSCG00000017812	347
ENSSSCG00000017813	38
ENSSSCG00000017814	1
ENSSSCG00000017815	703
ENSSSCG00000018518	9
ENSSSCG00000017816	23
ENSSSCG00000017817	3380
ENSSSCG00000017818	9229
ENSSSCG00000017819	65
ENSSSCG00000017820	1
ENSSSCG00000017821	1
ENSSSCG00000017822	1125
ENSSSCG00000017823	336
ENSSSCG00000017824	241
ENSSSCG00000019370	7
ENSSSCG00000019896	0
ENSSSCG00000017825	54
ENSSSCG00000017826	546
ENSSSCG00000019524	0
ENSSSCG00000017827	324
ENSSSCG00000017828	700
ENSSSCG00000018198	2
ENSSSCG00000018355	0
ENSSSCG00000017829	191
ENSSSCG00000017830	217
ENSSSCG00000017831	0
ENSSSCG00000017832	190
ENSSSCG00000017833	38
ENSSSCG00000017834	0
ENSSSCG00000017835	1473
ENSSSCG00000017836	2857
ENSSSCG00000017837	8
ENSSSCG00000017838	1
ENSSSCG00000017839	1
ENSSSCG00000017840	0
ENSSSCG00000017841	0
ENSSSCG00000017842	1
ENSSSCG00000017843	3
ENSSSCG00000017844	3
ENSSSCG00000017845	0
ENSSSCG00000017846	3
ENSSSCG00000017847	1
ENSSSCG00000017848	3
ENSSSCG00000017849	0
ENSSSCG00000017850	0
ENSSSCG00000017851	4
ENSSSCG00000017852	1
ENSSSCG00000017853	2
ENSSSCG00000017854	0
ENSSSCG00000017855	0
ENSSSCG00000017856	0
ENSSSCG00000017857	0
ENSSSCG00000017858	0
ENSSSCG00000017859	3
ENSSSCG00000017860	0
ENSSSCG00000017861	0
ENSSSCG00000017862	0
ENSSSCG00000017863	0
ENSSSCG00000017864	47
ENSSSCG00000017865	204
ENSSSCG00000017866	2600
ENSSSCG00000017867	342
ENSSSCG00000017868	42
ENSSSCG00000017869	1
ENSSSCG00000017870	654
ENSSSCG00000018720	0
ENSSSCG00000017871	3
