Geneid	SRR14612093_myofibroblast_male
ENSSSCG00000009892	2
ENSSSCG00000009893	0
ENSSSCG00000018102	0
ENSSSCG00000009894	402
ENSSSCG00000009895	2
ENSSSCG00000009896	3
ENSSSCG00000009897	570
ENSSSCG00000009898	2389
ENSSSCG00000009899	1265
ENSSSCG00000009900	29733
ENSSSCG00000019037	0
ENSSSCG00000018250	0
ENSSSCG00000009901	5
ENSSSCG00000009902	519
ENSSSCG00000009903	226
ENSSSCG00000009904	1959
ENSSSCG00000009905	0
ENSSSCG00000009906	876
ENSSSCG00000009907	372
ENSSSCG00000009908	53
ENSSSCG00000009909	1034
ENSSSCG00000009910	2768
ENSSSCG00000009911	199
ENSSSCG00000009912	53
ENSSSCG00000009913	1
ENSSSCG00000009914	519
ENSSSCG00000009915	340
ENSSSCG00000009916	236
ENSSSCG00000009917	144
ENSSSCG00000009918	233
ENSSSCG00000009919	18
ENSSSCG00000009920	157
ENSSSCG00000009921	0
ENSSSCG00000009922	461
ENSSSCG00000009923	7
ENSSSCG00000009924	738
ENSSSCG00000009925	527
ENSSSCG00000009926	48
ENSSSCG00000009927	2
ENSSSCG00000009928	118
ENSSSCG00000009929	40
ENSSSCG00000009930	61
ENSSSCG00000009931	214
ENSSSCG00000009932	122
ENSSSCG00000009933	855
ENSSSCG00000009934	1080
ENSSSCG00000009935	0
ENSSSCG00000009936	0
ENSSSCG00000009937	62
ENSSSCG00000009938	58
ENSSSCG00000009939	16
ENSSSCG00000009940	374
ENSSSCG00000009941	0
ENSSSCG00000019927	0
ENSSSCG00000009942	0
ENSSSCG00000009943	593
ENSSSCG00000009944	3584
ENSSSCG00000009945	216
ENSSSCG00000009946	667
ENSSSCG00000009947	888
ENSSSCG00000009948	59
ENSSSCG00000009949	0
ENSSSCG00000009950	0
ENSSSCG00000009951	50
ENSSSCG00000009952	0
ENSSSCG00000009953	247
ENSSSCG00000009954	0
ENSSSCG00000009955	0
ENSSSCG00000019440	0
ENSSSCG00000009956	202
ENSSSCG00000009957	0
ENSSSCG00000009958	1
ENSSSCG00000009959	9
ENSSSCG00000009960	331
ENSSSCG00000009961	42
ENSSSCG00000009962	471
ENSSSCG00000009963	56
ENSSSCG00000009964	0
ENSSSCG00000009965	1
ENSSSCG00000009966	12
ENSSSCG00000009967	994
ENSSSCG00000009968	1411
ENSSSCG00000009969	0
ENSSSCG00000019697	0
ENSSSCG00000009970	862
ENSSSCG00000009971	130
ENSSSCG00000009972	276
ENSSSCG00000009973	31
ENSSSCG00000009974	1079
ENSSSCG00000009975	0
ENSSSCG00000009976	397
ENSSSCG00000009977	1
ENSSSCG00000009978	816
ENSSSCG00000019402	0
ENSSSCG00000009979	0
ENSSSCG00000009980	0
ENSSSCG00000009981	408
ENSSSCG00000009982	88
ENSSSCG00000009983	92
ENSSSCG00000009984	39
ENSSSCG00000009985	0
ENSSSCG00000009986	272
ENSSSCG00000009987	61
ENSSSCG00000009988	51
ENSSSCG00000009989	252
ENSSSCG00000009990	0
ENSSSCG00000009991	45
ENSSSCG00000009992	95
ENSSSCG00000009993	55
ENSSSCG00000009994	756
ENSSSCG00000009995	0
ENSSSCG00000009996	65
ENSSSCG00000009997	0
ENSSSCG00000009998	262
ENSSSCG00000009999	245
ENSSSCG00000010000	42
ENSSSCG00000010001	51
ENSSSCG00000010002	1454
ENSSSCG00000010003	19
ENSSSCG00000010004	0
ENSSSCG00000010005	225
ENSSSCG00000010006	48
ENSSSCG00000019553	1
ENSSSCG00000010007	35
ENSSSCG00000010008	0
ENSSSCG00000010009	5
ENSSSCG00000010010	673
ENSSSCG00000010011	169
ENSSSCG00000010012	204
ENSSSCG00000010013	13
ENSSSCG00000010014	0
ENSSSCG00000010015	1
ENSSSCG00000010016	1718
ENSSSCG00000010017	6602
ENSSSCG00000010018	0
ENSSSCG00000010019	138
ENSSSCG00000010020	161
ENSSSCG00000010021	78
ENSSSCG00000010022	108
ENSSSCG00000010023	260
ENSSSCG00000010024	78
ENSSSCG00000010025	386
ENSSSCG00000010026	57
ENSSSCG00000010027	107
ENSSSCG00000010028	1
ENSSSCG00000010029	492
ENSSSCG00000010030	530
ENSSSCG00000010031	37
ENSSSCG00000010032	251
ENSSSCG00000010033	703
ENSSSCG00000010034	93
ENSSSCG00000018634	0
ENSSSCG00000010035	3027
ENSSSCG00000010036	11
ENSSSCG00000010037	2
ENSSSCG00000010038	0
ENSSSCG00000010039	33
ENSSSCG00000010040	0
ENSSSCG00000010041	0
ENSSSCG00000010042	124
ENSSSCG00000010043	0
ENSSSCG00000010044	0
ENSSSCG00000010045	0
ENSSSCG00000010046	174
ENSSSCG00000010047	0
ENSSSCG00000010048	10
ENSSSCG00000010049	0
ENSSSCG00000010050	0
ENSSSCG00000010051	182
ENSSSCG00000010052	244
ENSSSCG00000010053	1202
ENSSSCG00000010054	11
ENSSSCG00000010055	6
ENSSSCG00000010056	7
ENSSSCG00000010057	1
ENSSSCG00000010058	688
ENSSSCG00000010059	202
ENSSSCG00000010060	0
ENSSSCG00000010061	0
ENSSSCG00000010062	260
ENSSSCG00000010063	117
ENSSSCG00000010064	60
ENSSSCG00000010065	0
ENSSSCG00000010066	0
ENSSSCG00000010067	830
ENSSSCG00000010068	37
ENSSSCG00000010069	1
ENSSSCG00000010070	747
ENSSSCG00000010071	157
ENSSSCG00000010072	0
ENSSSCG00000010073	84
ENSSSCG00000010074	0
ENSSSCG00000010075	0
ENSSSCG00000010076	48
ENSSSCG00000010077	0
ENSSSCG00000010078	196
ENSSSCG00000010079	112
ENSSSCG00000010080	44
ENSSSCG00000010081	1819
ENSSSCG00000010082	63
ENSSSCG00000010083	531
ENSSSCG00000010084	22
ENSSSCG00000018360	0
ENSSSCG00000019987	0
ENSSSCG00000010085	22
ENSSSCG00000010086	4
ENSSSCG00000010087	19
ENSSSCG00000010088	1456
ENSSSCG00000010089	0
ENSSSCG00000010090	47
ENSSSCG00000010091	0
ENSSSCG00000010092	2864
ENSSSCG00000010093	0
ENSSSCG00000010094	101
ENSSSCG00000010095	696
ENSSSCG00000010096	0
ENSSSCG00000010097	867
ENSSSCG00000010098	126
ENSSSCG00000010099	49
ENSSSCG00000010100	1
ENSSSCG00000010101	3
ENSSSCG00000010102	0
ENSSSCG00000010103	10
ENSSSCG00000010104	121
ENSSSCG00000010105	363
ENSSSCG00000010106	0
ENSSSCG00000010107	522
ENSSSCG00000010108	219
ENSSSCG00000010109	1104
ENSSSCG00000010110	28
ENSSSCG00000010111	842
ENSSSCG00000010112	0
ENSSSCG00000010113	2
ENSSSCG00000010114	281
ENSSSCG00000010115	16
ENSSSCG00000010116	796
ENSSSCG00000010117	93
ENSSSCG00000010118	702
ENSSSCG00000010119	168
ENSSSCG00000010120	56
ENSSSCG00000010121	371
ENSSSCG00000010122	44
ENSSSCG00000010123	12
ENSSSCG00000010124	210
ENSSSCG00000010125	101
ENSSSCG00000010126	1
ENSSSCG00000010127	4
ENSSSCG00000010128	568
ENSSSCG00000020614	0
ENSSSCG00000010129	299
ENSSSCG00000010130	95
ENSSSCG00000020411	0
ENSSSCG00000010131	58
ENSSSCG00000010132	907
ENSSSCG00000010133	200
ENSSSCG00000019684	0
ENSSSCG00000010134	491
ENSSSCG00000010135	1156
ENSSSCG00000019500	0
ENSSSCG00000010136	212
ENSSSCG00000010137	946
ENSSSCG00000018761	2
ENSSSCG00000010138	466
ENSSSCG00000010139	0
ENSSSCG00000010140	8
ENSSSCG00000010141	0
ENSSSCG00000010142	9
ENSSSCG00000020455	0
ENSSSCG00000020387	0
ENSSSCG00000010143	82
ENSSSCG00000020121	0
ENSSSCG00000010144	1
ENSSSCG00000010145	938
ENSSSCG00000010146	161
ENSSSCG00000010147	0
ENSSSCG00000010148	91
ENSSSCG00000010149	228
ENSSSCG00000010150	6682
ENSSSCG00000010151	450
ENSSSCG00000010152	0
ENSSSCG00000010153	52
ENSSSCG00000010154	110
ENSSSCG00000010155	417
ENSSSCG00000010156	760
ENSSSCG00000010157	123
ENSSSCG00000019775	0
ENSSSCG00000010158	527
ENSSSCG00000018243	1
ENSSSCG00000010159	408
ENSSSCG00000010160	553
ENSSSCG00000010161	31
ENSSSCG00000010162	0
ENSSSCG00000010163	27
ENSSSCG00000010164	153
ENSSSCG00000010165	7
ENSSSCG00000010166	194
ENSSSCG00000010167	20
ENSSSCG00000020558	0
ENSSSCG00000010168	14
ENSSSCG00000020310	0
ENSSSCG00000010169	102
ENSSSCG00000020508	0
ENSSSCG00000020057	0
ENSSSCG00000020419	0
ENSSSCG00000020317	0
ENSSSCG00000020564	0
ENSSSCG00000010170	5
ENSSSCG00000010171	218
ENSSSCG00000010172	1034
ENSSSCG00000010173	116
ENSSSCG00000010174	287
ENSSSCG00000010175	356
ENSSSCG00000010176	132
ENSSSCG00000010177	0
ENSSSCG00000010178	27
ENSSSCG00000010179	195
ENSSSCG00000010180	336
ENSSSCG00000020476	0
ENSSSCG00000010181	3994
ENSSSCG00000010182	0
ENSSSCG00000010183	373
ENSSSCG00000010184	40
ENSSSCG00000010185	1198
ENSSSCG00000010186	325
ENSSSCG00000010187	551
ENSSSCG00000010188	161
ENSSSCG00000010189	652
ENSSSCG00000010190	5558
ENSSSCG00000010191	139
ENSSSCG00000010192	98
ENSSSCG00000010193	14
ENSSSCG00000010194	327
ENSSSCG00000010195	23
ENSSSCG00000010196	185
ENSSSCG00000010197	191
ENSSSCG00000010198	832
ENSSSCG00000010199	14
ENSSSCG00000010200	500
ENSSSCG00000010201	0
ENSSSCG00000010202	0
ENSSSCG00000010203	4351
ENSSSCG00000019852	0
ENSSSCG00000010204	1381
ENSSSCG00000019412	0
ENSSSCG00000019501	0
ENSSSCG00000010205	23
ENSSSCG00000019953	34
ENSSSCG00000010209	3410
ENSSSCG00000010210	3
ENSSSCG00000010211	556
ENSSSCG00000018970	0
ENSSSCG00000010212	133
ENSSSCG00000010213	20
ENSSSCG00000010214	73
ENSSSCG00000010215	197
ENSSSCG00000010216	67
ENSSSCG00000010217	248
ENSSSCG00000010218	38
ENSSSCG00000010219	7150
ENSSSCG00000010220	20
ENSSSCG00000010221	9082
ENSSSCG00000010222	16
ENSSSCG00000020242	0
ENSSSCG00000010223	117
ENSSSCG00000010224	134
ENSSSCG00000010225	311
ENSSSCG00000010226	2301
ENSSSCG00000018370	0
ENSSSCG00000010227	13
ENSSSCG00000010228	8
ENSSSCG00000010229	3576
ENSSSCG00000010230	0
ENSSSCG00000018368	0
ENSSSCG00000010231	0
ENSSSCG00000018468	0
ENSSSCG00000010232	1
ENSSSCG00000010233	0
ENSSSCG00000010234	352
ENSSSCG00000010235	158
ENSSSCG00000010236	448
ENSSSCG00000010237	181
ENSSSCG00000010238	893
ENSSSCG00000010239	80
ENSSSCG00000010240	27
ENSSSCG00000010241	167
ENSSSCG00000010242	91
ENSSSCG00000010243	548
ENSSSCG00000019487	0
ENSSSCG00000019122	0
ENSSSCG00000010244	196
ENSSSCG00000019677	0
ENSSSCG00000010245	0
ENSSSCG00000019527	0
ENSSSCG00000010246	513
ENSSSCG00000010247	2528
ENSSSCG00000010248	627
ENSSSCG00000010249	609
ENSSSCG00000010250	477
ENSSSCG00000010251	144
ENSSSCG00000010252	5
ENSSSCG00000010253	6701
ENSSSCG00000010254	9
ENSSSCG00000010255	678
ENSSSCG00000010256	0
ENSSSCG00000010257	18
ENSSSCG00000010258	163
ENSSSCG00000010259	113
ENSSSCG00000010260	2140
ENSSSCG00000010261	354
ENSSSCG00000010262	124
ENSSSCG00000010263	648
ENSSSCG00000010264	24
ENSSSCG00000010265	0
ENSSSCG00000010266	0
ENSSSCG00000010267	18
ENSSSCG00000010268	1055
ENSSSCG00000010269	0
ENSSSCG00000010270	652
ENSSSCG00000010271	4
ENSSSCG00000010272	49
ENSSSCG00000010273	0
ENSSSCG00000010274	386
ENSSSCG00000010275	265
ENSSSCG00000018779	0
ENSSSCG00000010276	1124
ENSSSCG00000010277	45
ENSSSCG00000010278	9
ENSSSCG00000018428	0
ENSSSCG00000010279	0
ENSSSCG00000010280	166
ENSSSCG00000010281	11625
ENSSSCG00000010282	153
ENSSSCG00000010283	2
ENSSSCG00000010284	184
ENSSSCG00000010285	68
ENSSSCG00000010286	449
ENSSSCG00000010287	1106
ENSSSCG00000010288	384
ENSSSCG00000010289	746
ENSSSCG00000010290	323
ENSSSCG00000010291	0
ENSSSCG00000010292	7242
ENSSSCG00000010293	0
ENSSSCG00000010294	174
ENSSSCG00000010295	248
ENSSSCG00000010296	77
ENSSSCG00000010297	200
ENSSSCG00000010298	10
ENSSSCG00000010299	2075
ENSSSCG00000010300	24
ENSSSCG00000010301	761
ENSSSCG00000010302	313
ENSSSCG00000010303	41
ENSSSCG00000010304	0
ENSSSCG00000010305	114
ENSSSCG00000010306	1866
ENSSSCG00000010307	472
ENSSSCG00000010308	155
ENSSSCG00000010309	1838
ENSSSCG00000010310	437
ENSSSCG00000010311	540
ENSSSCG00000010312	3139
ENSSSCG00000010313	77045
ENSSSCG00000010314	696
ENSSSCG00000010315	168
ENSSSCG00000018391	0
ENSSSCG00000010316	232
ENSSSCG00000010317	0
ENSSSCG00000010318	1
ENSSSCG00000010319	152
ENSSSCG00000019071	0
ENSSSCG00000010320	2199
ENSSSCG00000010321	128
ENSSSCG00000010322	263
ENSSSCG00000010323	2
ENSSSCG00000019467	0
ENSSSCG00000010324	4
ENSSSCG00000018925	0
ENSSSCG00000010325	117
ENSSSCG00000010326	24
ENSSSCG00000010327	481
ENSSSCG00000010328	9577
ENSSSCG00000010329	1281
ENSSSCG00000010330	9
ENSSSCG00000010331	2280
ENSSSCG00000010332	2062
ENSSSCG00000010333	77
ENSSSCG00000010334	0
ENSSSCG00000010335	0
ENSSSCG00000010336	0
ENSSSCG00000010337	3
ENSSSCG00000010338	2
ENSSSCG00000010339	4
ENSSSCG00000010340	666
ENSSSCG00000010341	389
ENSSSCG00000010342	0
ENSSSCG00000010343	173
ENSSSCG00000020624	0
ENSSSCG00000010344	0
ENSSSCG00000020142	0
ENSSSCG00000020252	0
ENSSSCG00000010345	1496
ENSSSCG00000010346	0
ENSSSCG00000019372	0
ENSSSCG00000010347	0
ENSSSCG00000018167	0
ENSSSCG00000010348	2
ENSSSCG00000010349	0
ENSSSCG00000010350	0
ENSSSCG00000010351	2190
ENSSSCG00000019413	0
ENSSSCG00000010352	50
ENSSSCG00000019123	0
ENSSSCG00000018269	0
ENSSSCG00000010353	0
ENSSSCG00000010354	0
ENSSSCG00000010355	0
ENSSSCG00000010356	0
ENSSSCG00000010357	1438
ENSSSCG00000010358	0
ENSSSCG00000010359	222
ENSSSCG00000020477	0
ENSSSCG00000010360	1220
ENSSSCG00000010361	3
ENSSSCG00000010362	1
ENSSSCG00000010363	91
ENSSSCG00000010364	28
ENSSSCG00000010365	0
ENSSSCG00000010366	129
ENSSSCG00000010367	1
ENSSSCG00000010368	2066
ENSSSCG00000010369	0
ENSSSCG00000010370	811
ENSSSCG00000010371	3
ENSSSCG00000010372	11
ENSSSCG00000010373	0
ENSSSCG00000010374	1
ENSSSCG00000010375	0
ENSSSCG00000010376	16
ENSSSCG00000010377	0
ENSSSCG00000018721	0
ENSSSCG00000010378	0
ENSSSCG00000010379	0
ENSSSCG00000010380	157
ENSSSCG00000010381	320
ENSSSCG00000010382	13
ENSSSCG00000010383	2
ENSSSCG00000010384	1
ENSSSCG00000010385	2161
ENSSSCG00000010386	22
ENSSSCG00000010387	0
ENSSSCG00000010388	1
ENSSSCG00000018936	0
ENSSSCG00000010389	0
ENSSSCG00000010390	3
ENSSSCG00000010391	252
ENSSSCG00000019760	0
ENSSSCG00000010392	0
ENSSSCG00000010393	0
ENSSSCG00000010394	64
ENSSSCG00000010395	13
ENSSSCG00000010396	227
ENSSSCG00000010397	327
ENSSSCG00000010398	0
ENSSSCG00000010399	1621
ENSSSCG00000010400	102
ENSSSCG00000010401	823
ENSSSCG00000010402	1
ENSSSCG00000010403	99
ENSSSCG00000010404	2
ENSSSCG00000010405	0
ENSSSCG00000010406	1
ENSSSCG00000010407	0
ENSSSCG00000010408	0
ENSSSCG00000010409	0
ENSSSCG00000010410	0
ENSSSCG00000010411	128
ENSSSCG00000010412	0
ENSSSCG00000010413	0
ENSSSCG00000010414	2
ENSSSCG00000010415	13
ENSSSCG00000010416	70
ENSSSCG00000010417	2035
ENSSSCG00000010418	158
ENSSSCG00000010419	82
ENSSSCG00000010420	41
ENSSSCG00000010421	142
ENSSSCG00000010422	2024
ENSSSCG00000010423	17
ENSSSCG00000010424	0
ENSSSCG00000010425	0
ENSSSCG00000010426	0
ENSSSCG00000010427	0
ENSSSCG00000010428	0
ENSSSCG00000010429	416
ENSSSCG00000010430	122
ENSSSCG00000019774	0
ENSSSCG00000010431	0
ENSSSCG00000010432	0
ENSSSCG00000010433	177
ENSSSCG00000010434	11
ENSSSCG00000010435	82
ENSSSCG00000010436	89
ENSSSCG00000010437	831
ENSSSCG00000019843	0
ENSSSCG00000010438	341
ENSSSCG00000010439	0
ENSSSCG00000010440	1005
ENSSSCG00000019534	0
ENSSSCG00000010441	6
ENSSSCG00000010442	0
ENSSSCG00000010443	0
ENSSSCG00000010444	1
ENSSSCG00000010445	0
ENSSSCG00000010446	0
ENSSSCG00000010447	364590
ENSSSCG00000010448	282
ENSSSCG00000010449	6
ENSSSCG00000010450	169
ENSSSCG00000010451	0
ENSSSCG00000010452	2
ENSSSCG00000010453	2
ENSSSCG00000010454	592
ENSSSCG00000010455	1
ENSSSCG00000010456	21
ENSSSCG00000019740	0
ENSSSCG00000010457	209
ENSSSCG00000010458	28
ENSSSCG00000010459	6
ENSSSCG00000010460	83
ENSSSCG00000010461	795
ENSSSCG00000010462	436
ENSSSCG00000010463	283
ENSSSCG00000010464	268
ENSSSCG00000010465	1385
ENSSSCG00000019627	0
ENSSSCG00000010466	4
ENSSSCG00000010467	1482
ENSSSCG00000010468	27
ENSSSCG00000018438	0
ENSSSCG00000010469	684
ENSSSCG00000010470	1043
ENSSSCG00000010471	297
ENSSSCG00000010472	116
ENSSSCG00000010473	106
ENSSSCG00000010474	0
ENSSSCG00000010475	0
ENSSSCG00000010476	8312
ENSSSCG00000010477	65
ENSSSCG00000010478	0
ENSSSCG00000010479	11
ENSSSCG00000010480	0
ENSSSCG00000010481	0
ENSSSCG00000010482	19
ENSSSCG00000010483	172
ENSSSCG00000010484	201
ENSSSCG00000020323	0
ENSSSCG00000010485	190
ENSSSCG00000010486	84
ENSSSCG00000019682	0
ENSSSCG00000019484	0
ENSSSCG00000010487	0
ENSSSCG00000010488	0
ENSSSCG00000010489	994
ENSSSCG00000010490	4
ENSSSCG00000010491	25
ENSSSCG00000010492	0
ENSSSCG00000010493	3473
ENSSSCG00000010494	241
ENSSSCG00000010495	1858
ENSSSCG00000010496	183
ENSSSCG00000010497	85
ENSSSCG00000020257	0
ENSSSCG00000010498	0
ENSSSCG00000010499	0
ENSSSCG00000010500	0
ENSSSCG00000010501	0
ENSSSCG00000010502	81
ENSSSCG00000010503	193
ENSSSCG00000010504	1
ENSSSCG00000010505	0
ENSSSCG00000010506	0
ENSSSCG00000010507	6
ENSSSCG00000010508	2493
ENSSSCG00000020051	0
ENSSSCG00000010509	6
ENSSSCG00000018982	0
ENSSSCG00000010510	60
ENSSSCG00000010511	43
ENSSSCG00000010512	0
ENSSSCG00000010513	225
ENSSSCG00000018212	0
ENSSSCG00000010514	250
ENSSSCG00000010515	0
ENSSSCG00000010516	8
ENSSSCG00000010517	3816
ENSSSCG00000010518	130
ENSSSCG00000010519	204
ENSSSCG00000010520	282
ENSSSCG00000010521	208
ENSSSCG00000010522	4
ENSSSCG00000010523	20
ENSSSCG00000010524	139
ENSSSCG00000010525	362
ENSSSCG00000010526	166
ENSSSCG00000010527	228
ENSSSCG00000010528	260
ENSSSCG00000010529	2
ENSSSCG00000010530	1
ENSSSCG00000010531	264
ENSSSCG00000010532	1294
ENSSSCG00000010533	16
ENSSSCG00000019142	0
ENSSSCG00000010534	132
ENSSSCG00000010535	9
ENSSSCG00000019248	0
ENSSSCG00000010536	12
ENSSSCG00000010537	320
ENSSSCG00000010538	0
ENSSSCG00000010539	192
ENSSSCG00000010540	266
ENSSSCG00000010541	216
ENSSSCG00000010542	250
ENSSSCG00000010543	16
ENSSSCG00000019803	0
ENSSSCG00000010544	240
ENSSSCG00000010545	0
ENSSSCG00000010546	0
ENSSSCG00000010547	986
ENSSSCG00000010548	439
ENSSSCG00000010549	0
ENSSSCG00000010550	187
ENSSSCG00000018383	0
ENSSSCG00000010551	152
ENSSSCG00000010552	0
ENSSSCG00000010553	5674
ENSSSCG00000010554	7201
ENSSSCG00000020225	0
ENSSSCG00000019762	0
ENSSSCG00000010555	247
ENSSSCG00000010556	1
ENSSSCG00000010557	0
ENSSSCG00000010558	25
ENSSSCG00000010559	3
ENSSSCG00000010560	308
ENSSSCG00000010561	15
ENSSSCG00000010562	0
ENSSSCG00000010563	149
ENSSSCG00000010564	48
ENSSSCG00000010565	184
ENSSSCG00000010566	228
ENSSSCG00000010567	0
ENSSSCG00000010568	132
ENSSSCG00000010569	1647
ENSSSCG00000010570	0
ENSSSCG00000010571	109
ENSSSCG00000010572	0
ENSSSCG00000010573	212
ENSSSCG00000010574	1349
ENSSSCG00000010575	1440
ENSSSCG00000010576	926
ENSSSCG00000010577	0
ENSSSCG00000010578	0
ENSSSCG00000010579	1889
ENSSSCG00000010580	368
ENSSSCG00000010581	0
ENSSSCG00000010582	1
ENSSSCG00000010583	577
ENSSSCG00000019981	0
ENSSSCG00000010584	3
ENSSSCG00000010585	1859
ENSSSCG00000010586	98
ENSSSCG00000010587	979
ENSSSCG00000010588	134
ENSSSCG00000010589	23
ENSSSCG00000010590	479
ENSSSCG00000010591	4
ENSSSCG00000010592	19
ENSSSCG00000010593	2891
ENSSSCG00000010594	1733
ENSSSCG00000010595	17
ENSSSCG00000010596	9
ENSSSCG00000010597	58
ENSSSCG00000010598	131
ENSSSCG00000019431	0
ENSSSCG00000010599	540
ENSSSCG00000010600	287
ENSSSCG00000010601	0
ENSSSCG00000010602	0
ENSSSCG00000010603	5
ENSSSCG00000010604	2005
ENSSSCG00000019252	0
ENSSSCG00000010605	209
ENSSSCG00000010606	3383
ENSSSCG00000010607	15
ENSSSCG00000010608	48
ENSSSCG00000010609	0
ENSSSCG00000010610	99
ENSSSCG00000010611	272
ENSSSCG00000010612	4
ENSSSCG00000010613	679
ENSSSCG00000010614	0
ENSSSCG00000010615	5
ENSSSCG00000010616	282
ENSSSCG00000010617	0
ENSSSCG00000018381	0
ENSSSCG00000018956	1
ENSSSCG00000020604	0
ENSSSCG00000010618	0
ENSSSCG00000010619	2
ENSSSCG00000018317	0
ENSSSCG00000018233	0
ENSSSCG00000010620	793
ENSSSCG00000010621	1564
ENSSSCG00000010622	211
ENSSSCG00000010623	277
ENSSSCG00000010624	47
ENSSSCG00000010625	2307
ENSSSCG00000010626	0
ENSSSCG00000010627	404
ENSSSCG00000010628	1085
ENSSSCG00000010629	13
ENSSSCG00000010630	0
ENSSSCG00000010631	176
ENSSSCG00000010632	0
ENSSSCG00000010633	0
ENSSSCG00000010634	46
ENSSSCG00000010635	292
ENSSSCG00000010636	371
ENSSSCG00000010637	181
ENSSSCG00000010638	345
ENSSSCG00000019694	0
ENSSSCG00000010639	0
ENSSSCG00000010640	47
ENSSSCG00000010641	0
ENSSSCG00000010642	344
ENSSSCG00000010643	0
ENSSSCG00000010644	127
ENSSSCG00000010645	218
ENSSSCG00000010646	28
ENSSSCG00000010647	5
ENSSSCG00000010648	747
ENSSSCG00000010649	0
ENSSSCG00000010650	8
ENSSSCG00000010651	206
ENSSSCG00000010652	943
ENSSSCG00000010653	7
ENSSSCG00000010654	211
ENSSSCG00000019026	0
ENSSSCG00000010655	2
ENSSSCG00000019346	0
ENSSSCG00000010656	2
ENSSSCG00000010657	0
ENSSSCG00000010658	0
ENSSSCG00000010659	0
ENSSSCG00000010660	0
ENSSSCG00000010661	0
ENSSSCG00000010662	44
ENSSSCG00000010663	0
ENSSSCG00000010664	1
ENSSSCG00000010665	17
ENSSSCG00000018835	0
ENSSSCG00000010666	0
ENSSSCG00000020330	0
ENSSSCG00000010667	0
ENSSSCG00000010668	0
ENSSSCG00000010669	1480
ENSSSCG00000020287	0
ENSSSCG00000010670	0
ENSSSCG00000010671	1
ENSSSCG00000010672	170
ENSSSCG00000010673	22
ENSSSCG00000010674	431
ENSSSCG00000010675	0
ENSSSCG00000010676	314
ENSSSCG00000010677	0
ENSSSCG00000010678	38
ENSSSCG00000010679	7600
ENSSSCG00000018104	0
ENSSSCG00000018541	0
ENSSSCG00000020452	0
ENSSSCG00000010680	681
ENSSSCG00000010681	167
ENSSSCG00000010682	1225
ENSSSCG00000010683	1212
ENSSSCG00000010684	76
ENSSSCG00000010685	799
ENSSSCG00000010686	1643
ENSSSCG00000010687	1206
ENSSSCG00000010688	1289
ENSSSCG00000010689	0
ENSSSCG00000010690	847
ENSSSCG00000019854	0
ENSSSCG00000010691	0
ENSSSCG00000010692	402
ENSSSCG00000010693	0
ENSSSCG00000010694	0
ENSSSCG00000010695	769
ENSSSCG00000010696	0
ENSSSCG00000010697	22
ENSSSCG00000010698	147
ENSSSCG00000010699	316
ENSSSCG00000010700	351
ENSSSCG00000018905	0
ENSSSCG00000019741	0
ENSSSCG00000010701	1
ENSSSCG00000010702	378
ENSSSCG00000010703	13914
ENSSSCG00000010704	6
ENSSSCG00000010705	0
ENSSSCG00000019381	0
ENSSSCG00000010706	1069
ENSSSCG00000010707	638
ENSSSCG00000010708	375
ENSSSCG00000018516	1
ENSSSCG00000010709	1013
ENSSSCG00000010710	0
ENSSSCG00000010711	0
ENSSSCG00000010712	5284
ENSSSCG00000010713	0
ENSSSCG00000010714	0
ENSSSCG00000010715	0
ENSSSCG00000010716	0
ENSSSCG00000010717	0
ENSSSCG00000010718	0
ENSSSCG00000010719	187
ENSSSCG00000010720	57
ENSSSCG00000010721	10
ENSSSCG00000010722	277
ENSSSCG00000010723	326
ENSSSCG00000010724	3
ENSSSCG00000010725	0
ENSSSCG00000010726	801
ENSSSCG00000010727	0
ENSSSCG00000010728	6605
ENSSSCG00000010729	8
ENSSSCG00000010730	4
ENSSSCG00000018224	0
ENSSSCG00000010731	66
ENSSSCG00000010732	32
ENSSSCG00000010733	0
ENSSSCG00000010734	1528
ENSSSCG00000010735	34
ENSSSCG00000019011	0
ENSSSCG00000010736	148
ENSSSCG00000010737	206
ENSSSCG00000010738	1533
ENSSSCG00000010739	1362
ENSSSCG00000010740	0
ENSSSCG00000010741	187
ENSSSCG00000010742	116
ENSSSCG00000010743	381
ENSSSCG00000010744	324
ENSSSCG00000010745	1
ENSSSCG00000010746	1998
ENSSSCG00000018671	0
ENSSSCG00000020315	0
ENSSSCG00000010747	0
ENSSSCG00000010748	1129
ENSSSCG00000010749	0
ENSSSCG00000010750	0
ENSSSCG00000020468	0
ENSSSCG00000010751	0
ENSSSCG00000020184	0
ENSSSCG00000010752	0
ENSSSCG00000010753	0
ENSSSCG00000010754	0
ENSSSCG00000010755	12
ENSSSCG00000019901	0
ENSSSCG00000010756	289
ENSSSCG00000010757	45
ENSSSCG00000010758	0
ENSSSCG00000010759	827
ENSSSCG00000020465	0
ENSSSCG00000010760	0
ENSSSCG00000010761	1
ENSSSCG00000010762	3
ENSSSCG00000010763	0
ENSSSCG00000010764	0
ENSSSCG00000010765	1064
ENSSSCG00000010766	0
ENSSSCG00000010767	0
ENSSSCG00000010768	4
ENSSSCG00000010769	4
ENSSSCG00000010770	0
ENSSSCG00000010771	0
ENSSSCG00000018728	0
ENSSSCG00000010772	20
ENSSSCG00000010773	736
ENSSSCG00000010774	160
ENSSSCG00000010775	1
