Geneid	SRR14612092_myofibroblast_male
ENSSSCG00000017270	10
ENSSSCG00000017271	0
ENSSSCG00000017272	366
ENSSSCG00000019207	0
ENSSSCG00000017273	384
ENSSSCG00000017274	23
ENSSSCG00000019526	0
ENSSSCG00000017275	125
ENSSSCG00000017276	774
ENSSSCG00000017277	235
ENSSSCG00000017278	300
ENSSSCG00000018813	0
ENSSSCG00000019194	2
ENSSSCG00000017279	102
ENSSSCG00000017280	12
ENSSSCG00000017281	2
ENSSSCG00000017282	0
ENSSSCG00000017283	0
ENSSSCG00000017284	0
ENSSSCG00000017285	0
ENSSSCG00000017286	239
ENSSSCG00000017287	476
ENSSSCG00000017288	225
ENSSSCG00000017289	521
ENSSSCG00000017290	36
ENSSSCG00000017291	42
ENSSSCG00000017292	239
ENSSSCG00000017293	39
ENSSSCG00000017294	299
ENSSSCG00000017295	5
ENSSSCG00000017296	13
ENSSSCG00000017297	124
ENSSSCG00000017298	159
ENSSSCG00000017299	9
ENSSSCG00000017300	5879
ENSSSCG00000017301	234
ENSSSCG00000017302	41
ENSSSCG00000017303	65
ENSSSCG00000017304	0
ENSSSCG00000017305	0
ENSSSCG00000017306	1302
ENSSSCG00000017307	2
ENSSSCG00000017308	276
ENSSSCG00000017309	0
ENSSSCG00000017310	334
ENSSSCG00000017311	7
ENSSSCG00000017312	1
ENSSSCG00000017313	0
ENSSSCG00000017314	0
ENSSSCG00000017315	42
ENSSSCG00000017316	225
ENSSSCG00000017317	0
ENSSSCG00000017318	0
ENSSSCG00000017319	164
ENSSSCG00000017320	0
ENSSSCG00000017321	0
ENSSSCG00000017322	6
ENSSSCG00000017323	0
ENSSSCG00000017324	16
ENSSSCG00000017325	133
ENSSSCG00000017326	0
ENSSSCG00000017327	0
ENSSSCG00000017328	3
ENSSSCG00000017329	17
ENSSSCG00000017330	79
ENSSSCG00000017331	0
ENSSSCG00000017332	0
ENSSSCG00000017333	130
ENSSSCG00000017334	1
ENSSSCG00000017335	14
ENSSSCG00000017336	231
ENSSSCG00000017337	27
ENSSSCG00000017338	312
ENSSSCG00000017339	556
ENSSSCG00000017340	73
ENSSSCG00000017341	2
ENSSSCG00000017342	25
ENSSSCG00000017343	0
ENSSSCG00000017344	0
ENSSSCG00000017345	1
ENSSSCG00000017346	539
ENSSSCG00000017347	0
ENSSSCG00000017348	143
ENSSSCG00000017349	1
ENSSSCG00000017350	125
ENSSSCG00000018496	0
ENSSSCG00000017351	1
ENSSSCG00000017352	51
ENSSSCG00000017353	0
ENSSSCG00000017354	253
ENSSSCG00000017355	1180
ENSSSCG00000017356	44
ENSSSCG00000017357	11
ENSSSCG00000017358	5
ENSSSCG00000017359	23
ENSSSCG00000017360	352
ENSSSCG00000017361	13
ENSSSCG00000017362	119
ENSSSCG00000017363	0
ENSSSCG00000017364	9
ENSSSCG00000017365	151
ENSSSCG00000017366	300
ENSSSCG00000017367	3
ENSSSCG00000017368	0
ENSSSCG00000017369	0
ENSSSCG00000017370	0
ENSSSCG00000017371	20
ENSSSCG00000017372	0
ENSSSCG00000017373	4
ENSSSCG00000017374	110
ENSSSCG00000017375	0
ENSSSCG00000017376	1
ENSSSCG00000017377	976
ENSSSCG00000017378	402
ENSSSCG00000017379	108
ENSSSCG00000017380	83
ENSSSCG00000017381	42
ENSSSCG00000020499	0
ENSSSCG00000017382	126
ENSSSCG00000017383	59
ENSSSCG00000017384	2
ENSSSCG00000017385	274
ENSSSCG00000017386	468
ENSSSCG00000017387	83
ENSSSCG00000017388	86
ENSSSCG00000017389	60
ENSSSCG00000017390	0
ENSSSCG00000017391	80
ENSSSCG00000017392	3
ENSSSCG00000017393	54
ENSSSCG00000017394	243
ENSSSCG00000017395	65
ENSSSCG00000017396	21
ENSSSCG00000017397	208
ENSSSCG00000017398	65
ENSSSCG00000017399	5
ENSSSCG00000017400	114
ENSSSCG00000017401	80
ENSSSCG00000017402	85
ENSSSCG00000017403	500
ENSSSCG00000017404	5076
ENSSSCG00000017405	76
ENSSSCG00000017406	120
ENSSSCG00000017407	33
ENSSSCG00000017408	11
ENSSSCG00000017409	519
ENSSSCG00000017410	0
ENSSSCG00000017411	0
ENSSSCG00000017412	821
ENSSSCG00000017413	0
ENSSSCG00000017414	89
ENSSSCG00000017415	23
ENSSSCG00000017416	10
ENSSSCG00000017417	5
ENSSSCG00000017418	52
ENSSSCG00000017419	259
ENSSSCG00000017420	140
ENSSSCG00000017421	1197
ENSSSCG00000017422	1126
ENSSSCG00000017423	93
ENSSSCG00000017424	0
ENSSSCG00000017425	78
ENSSSCG00000017426	0
ENSSSCG00000017427	11
ENSSSCG00000017428	1201
ENSSSCG00000017429	614
ENSSSCG00000017430	3106
ENSSSCG00000017431	0
ENSSSCG00000017432	0
ENSSSCG00000017433	0
ENSSSCG00000017434	17
ENSSSCG00000017435	0
ENSSSCG00000017436	0
ENSSSCG00000017437	0
ENSSSCG00000017438	0
ENSSSCG00000017439	0
ENSSSCG00000017440	0
ENSSSCG00000017441	0
ENSSSCG00000017442	0
ENSSSCG00000017443	0
ENSSSCG00000017444	0
ENSSSCG00000017445	0
ENSSSCG00000017446	21
ENSSSCG00000017448	0
ENSSSCG00000017449	0
ENSSSCG00000017450	0
ENSSSCG00000017451	0
ENSSSCG00000017452	0
ENSSSCG00000017453	0
ENSSSCG00000017454	0
ENSSSCG00000017455	0
ENSSSCG00000017456	0
ENSSSCG00000017457	0
ENSSSCG00000017458	0
ENSSSCG00000017459	0
ENSSSCG00000017460	0
ENSSSCG00000017461	2
ENSSSCG00000017462	1
ENSSSCG00000017463	2
ENSSSCG00000017464	0
ENSSSCG00000020349	0
ENSSSCG00000017465	0
ENSSSCG00000017466	0
ENSSSCG00000017467	0
ENSSSCG00000017468	259
ENSSSCG00000017469	0
ENSSSCG00000017470	0
ENSSSCG00000017471	7
ENSSSCG00000017472	1527
ENSSSCG00000017473	496
ENSSSCG00000017474	6
ENSSSCG00000017475	443
ENSSSCG00000017476	250
ENSSSCG00000017477	462
ENSSSCG00000017478	0
ENSSSCG00000017479	187
ENSSSCG00000017480	240
ENSSSCG00000017481	11
ENSSSCG00000017482	2
ENSSSCG00000017483	120
ENSSSCG00000018310	0
ENSSSCG00000017484	0
ENSSSCG00000017485	64
ENSSSCG00000019328	0
ENSSSCG00000017486	0
ENSSSCG00000017487	73
ENSSSCG00000019481	1
ENSSSCG00000017488	1
ENSSSCG00000017489	378
ENSSSCG00000017490	0
ENSSSCG00000017491	0
ENSSSCG00000017492	65
ENSSSCG00000017493	0
ENSSSCG00000017494	0
ENSSSCG00000018859	0
ENSSSCG00000017495	0
ENSSSCG00000017496	122
ENSSSCG00000017497	250
ENSSSCG00000017498	0
ENSSSCG00000017499	67
ENSSSCG00000017500	0
ENSSSCG00000017501	0
ENSSSCG00000017502	14
ENSSSCG00000017503	0
ENSSSCG00000017504	361
ENSSSCG00000017505	380
ENSSSCG00000017506	67
ENSSSCG00000017507	0
ENSSSCG00000017508	6
ENSSSCG00000017509	4017
ENSSSCG00000017510	28
ENSSSCG00000017511	19
ENSSSCG00000017512	36
ENSSSCG00000017513	940
ENSSSCG00000017514	2080
ENSSSCG00000017515	32
ENSSSCG00000017516	99
ENSSSCG00000017517	0
ENSSSCG00000017518	27
ENSSSCG00000017519	63
ENSSSCG00000017520	0
ENSSSCG00000017521	21
ENSSSCG00000017522	0
ENSSSCG00000017523	83
ENSSSCG00000017524	57
ENSSSCG00000017525	536
ENSSSCG00000018912	0
ENSSSCG00000017526	424
ENSSSCG00000017527	0
ENSSSCG00000017528	33
ENSSSCG00000017529	226
ENSSSCG00000017530	18
ENSSSCG00000017531	23
ENSSSCG00000017532	0
ENSSSCG00000017533	18
ENSSSCG00000017534	9
ENSSSCG00000017535	2
ENSSSCG00000019270	0
ENSSSCG00000019834	0
ENSSSCG00000017536	0
ENSSSCG00000017537	1
ENSSSCG00000017538	0
ENSSSCG00000017539	0
ENSSSCG00000017540	0
ENSSSCG00000017541	0
ENSSSCG00000017542	0
ENSSSCG00000017543	831
ENSSSCG00000020432	0
ENSSSCG00000017544	119
ENSSSCG00000018121	2
ENSSSCG00000017545	152
ENSSSCG00000017546	56
ENSSSCG00000017547	72
ENSSSCG00000017548	11
ENSSSCG00000017549	127
ENSSSCG00000017550	169
ENSSSCG00000017551	39
ENSSSCG00000017552	2
ENSSSCG00000017553	259
ENSSSCG00000017554	0
ENSSSCG00000017555	300
ENSSSCG00000017556	0
ENSSSCG00000017557	0
ENSSSCG00000017558	311
ENSSSCG00000017559	0
ENSSSCG00000017560	283
ENSSSCG00000017561	269
ENSSSCG00000017562	15
ENSSSCG00000017563	4
ENSSSCG00000017564	36
ENSSSCG00000017565	55
ENSSSCG00000017566	98
ENSSSCG00000017567	22
ENSSSCG00000017568	62
ENSSSCG00000017569	4
ENSSSCG00000017570	640
ENSSSCG00000017571	12
ENSSSCG00000017572	48
ENSSSCG00000017573	107
ENSSSCG00000017574	5
ENSSSCG00000017575	3
ENSSSCG00000017576	74
ENSSSCG00000017577	239
ENSSSCG00000017578	550
ENSSSCG00000017579	37039
ENSSSCG00000017580	0
ENSSSCG00000017581	14457
ENSSSCG00000017582	6653
ENSSSCG00000017583	67
ENSSSCG00000017584	723
ENSSSCG00000017585	4
ENSSSCG00000017586	69
ENSSSCG00000019595	0
ENSSSCG00000017587	1
ENSSSCG00000017588	0
ENSSSCG00000017589	2
ENSSSCG00000017590	0
ENSSSCG00000017591	1176
ENSSSCG00000017592	37
ENSSSCG00000017593	101
ENSSSCG00000017594	0
ENSSSCG00000017597	0
ENSSSCG00000017598	0
ENSSSCG00000017599	0
ENSSSCG00000019039	0
ENSSSCG00000017600	38
ENSSSCG00000017601	4
ENSSSCG00000017602	8
ENSSSCG00000017603	41
ENSSSCG00000017604	2
ENSSSCG00000017605	93
ENSSSCG00000017606	2
ENSSSCG00000017607	1
ENSSSCG00000017608	1
ENSSSCG00000017609	0
ENSSSCG00000017610	0
ENSSSCG00000017611	9
ENSSSCG00000019753	0
ENSSSCG00000017612	1
ENSSSCG00000017613	58
ENSSSCG00000017614	39
ENSSSCG00000017615	16
ENSSSCG00000017616	14
ENSSSCG00000017617	497
ENSSSCG00000017618	32
ENSSSCG00000017619	9
ENSSSCG00000017620	0
ENSSSCG00000020062	0
ENSSSCG00000017621	51
ENSSSCG00000017622	163
ENSSSCG00000017623	139
ENSSSCG00000017624	230
ENSSSCG00000017625	37
ENSSSCG00000017626	232
ENSSSCG00000017627	242
ENSSSCG00000017628	0
ENSSSCG00000017629	198
ENSSSCG00000017630	0
ENSSSCG00000017631	0
ENSSSCG00000017632	0
ENSSSCG00000017633	0
ENSSSCG00000017634	0
ENSSSCG00000017635	30
ENSSSCG00000017636	0
ENSSSCG00000017637	0
ENSSSCG00000017638	47
ENSSSCG00000019138	0
ENSSSCG00000017639	161
ENSSSCG00000017640	7
ENSSSCG00000017641	0
ENSSSCG00000017642	649
ENSSSCG00000017643	9
ENSSSCG00000017644	0
ENSSSCG00000017645	0
ENSSSCG00000018416	0
ENSSSCG00000019234	0
ENSSSCG00000018201	0
ENSSSCG00000019488	0
ENSSSCG00000019522	0
ENSSSCG00000018473	0
ENSSSCG00000019019	0
ENSSSCG00000019075	0
ENSSSCG00000018741	0
ENSSSCG00000020030	0
ENSSSCG00000018843	0
ENSSSCG00000017646	8
ENSSSCG00000018732	1
ENSSSCG00000018673	0
ENSSSCG00000019204	0
ENSSSCG00000018550	0
ENSSSCG00000019849	0
ENSSSCG00000018794	0
ENSSSCG00000019489	0
ENSSSCG00000019461	0
ENSSSCG00000018180	0
ENSSSCG00000017647	3
ENSSSCG00000017648	137
ENSSSCG00000017649	123
ENSSSCG00000018920	0
ENSSSCG00000017650	0
ENSSSCG00000017651	0
ENSSSCG00000017652	0
ENSSSCG00000018711	0
ENSSSCG00000017653	0
ENSSSCG00000017654	0
ENSSSCG00000017655	0
ENSSSCG00000017656	0
ENSSSCG00000017657	1
ENSSSCG00000017658	0
ENSSSCG00000017659	0
ENSSSCG00000017660	0
ENSSSCG00000017661	0
ENSSSCG00000017662	0
ENSSSCG00000017663	0
ENSSSCG00000017664	0
ENSSSCG00000017665	295
ENSSSCG00000017666	5757
ENSSSCG00000017667	115
ENSSSCG00000017668	432
ENSSSCG00000017669	17
ENSSSCG00000018555	3
ENSSSCG00000017670	172
ENSSSCG00000017671	350
ENSSSCG00000017672	492
ENSSSCG00000017673	63
ENSSSCG00000017674	195
ENSSSCG00000017675	1
ENSSSCG00000017676	20
ENSSSCG00000017677	72
ENSSSCG00000017678	328
ENSSSCG00000019435	0
ENSSSCG00000017679	0
ENSSSCG00000017680	3
ENSSSCG00000017681	25
ENSSSCG00000017682	62
ENSSSCG00000018335	7
ENSSSCG00000017683	0
ENSSSCG00000017684	301
ENSSSCG00000017685	22
ENSSSCG00000017686	0
ENSSSCG00000017687	11
ENSSSCG00000017688	577
ENSSSCG00000017689	20
ENSSSCG00000018149	7
ENSSSCG00000017690	264
ENSSSCG00000017691	26
ENSSSCG00000017692	0
ENSSSCG00000017693	115
ENSSSCG00000017694	739
ENSSSCG00000019742	0
ENSSSCG00000017695	13
ENSSSCG00000017696	0
ENSSSCG00000017697	35
ENSSSCG00000017698	0
ENSSSCG00000017699	0
ENSSSCG00000017700	0
ENSSSCG00000017701	0
ENSSSCG00000017702	0
ENSSSCG00000017703	0
ENSSSCG00000017704	0
ENSSSCG00000017705	4
ENSSSCG00000017706	0
ENSSSCG00000017707	299
ENSSSCG00000017708	31
ENSSSCG00000017709	0
ENSSSCG00000017710	3
ENSSSCG00000017711	19
ENSSSCG00000017712	1699
ENSSSCG00000017713	22
ENSSSCG00000018995	1
ENSSSCG00000017714	0
ENSSSCG00000019253	0
ENSSSCG00000017715	66
ENSSSCG00000017716	0
ENSSSCG00000017717	5
ENSSSCG00000017718	3
ENSSSCG00000017719	0
ENSSSCG00000017720	0
ENSSSCG00000017721	0
ENSSSCG00000017722	0
ENSSSCG00000017723	1200
ENSSSCG00000017724	0
ENSSSCG00000018170	0
ENSSSCG00000017725	0
ENSSSCG00000017726	0
ENSSSCG00000017727	387
ENSSSCG00000017728	4130
ENSSSCG00000020267	0
ENSSSCG00000017729	214
ENSSSCG00000020380	2
ENSSSCG00000017730	3
ENSSSCG00000017731	361
ENSSSCG00000017732	769
ENSSSCG00000019416	0
ENSSSCG00000017733	64
ENSSSCG00000017734	1
ENSSSCG00000017735	220
ENSSSCG00000017736	0
ENSSSCG00000017737	59
ENSSSCG00000017738	3
ENSSSCG00000017739	17
ENSSSCG00000017740	66
ENSSSCG00000017741	20
ENSSSCG00000017742	28
ENSSSCG00000017743	61
ENSSSCG00000017744	62
ENSSSCG00000017745	283
ENSSSCG00000017746	127
ENSSSCG00000018147	2
ENSSSCG00000019050	0
ENSSSCG00000018831	0
ENSSSCG00000017747	2
ENSSSCG00000018272	0
ENSSSCG00000017748	1416
ENSSSCG00000017749	5
ENSSSCG00000017750	3
ENSSSCG00000018822	0
ENSSSCG00000017751	2
ENSSSCG00000017752	2198
ENSSSCG00000017753	58
ENSSSCG00000017754	0
ENSSSCG00000017755	1
ENSSSCG00000017756	28
ENSSSCG00000017757	19
ENSSSCG00000017758	35
ENSSSCG00000017759	176
ENSSSCG00000017760	162
ENSSSCG00000017761	29
ENSSSCG00000017762	0
ENSSSCG00000017763	0
ENSSSCG00000017764	258
ENSSSCG00000017765	7
ENSSSCG00000017766	31
ENSSSCG00000017767	21
ENSSSCG00000017768	2210
ENSSSCG00000020020	2
ENSSSCG00000019783	2
ENSSSCG00000017769	406
ENSSSCG00000017770	3
ENSSSCG00000017771	424
ENSSSCG00000017772	442
ENSSSCG00000017773	477
ENSSSCG00000017774	57
ENSSSCG00000020350	1
ENSSSCG00000017775	39
ENSSSCG00000019048	0
ENSSSCG00000017776	66
ENSSSCG00000019354	0
ENSSSCG00000019393	0
ENSSSCG00000017777	464
ENSSSCG00000017778	2
ENSSSCG00000017779	276
ENSSSCG00000017780	6
ENSSSCG00000017781	0
ENSSSCG00000017782	31
ENSSSCG00000017783	418
ENSSSCG00000017784	0
ENSSSCG00000018292	0
ENSSSCG00000020053	0
ENSSSCG00000017785	453
ENSSSCG00000020574	0
ENSSSCG00000017786	5
ENSSSCG00000017787	120
ENSSSCG00000017788	175
ENSSSCG00000017789	3
ENSSSCG00000017790	343
ENSSSCG00000017791	88
ENSSSCG00000017792	19
ENSSSCG00000017793	74
ENSSSCG00000017794	6
ENSSSCG00000017795	150
ENSSSCG00000019191	0
ENSSSCG00000017796	171
ENSSSCG00000017797	1
ENSSSCG00000017798	0
ENSSSCG00000018963	0
ENSSSCG00000017799	1279
ENSSSCG00000017800	117
ENSSSCG00000017801	0
ENSSSCG00000017802	0
ENSSSCG00000020101	0
ENSSSCG00000017803	33
ENSSSCG00000017804	979
ENSSSCG00000017805	175
ENSSSCG00000017806	36
ENSSSCG00000017807	169
ENSSSCG00000017808	1
ENSSSCG00000017809	176
ENSSSCG00000017810	52
ENSSSCG00000017811	18
ENSSSCG00000017812	168
ENSSSCG00000017813	36
ENSSSCG00000017814	0
ENSSSCG00000017815	233
ENSSSCG00000018518	1
ENSSSCG00000017816	14
ENSSSCG00000017817	1145
ENSSSCG00000017818	2487
ENSSSCG00000017819	24
ENSSSCG00000017820	0
ENSSSCG00000017821	0
ENSSSCG00000017822	355
ENSSSCG00000017823	168
ENSSSCG00000017824	73
ENSSSCG00000019370	0
ENSSSCG00000019896	0
ENSSSCG00000017825	41
ENSSSCG00000017826	206
ENSSSCG00000019524	0
ENSSSCG00000017827	66
ENSSSCG00000017828	191
ENSSSCG00000018198	4
ENSSSCG00000018355	1
ENSSSCG00000017829	71
ENSSSCG00000017830	73
ENSSSCG00000017831	0
ENSSSCG00000017832	44
ENSSSCG00000017833	26
ENSSSCG00000017834	0
ENSSSCG00000017835	279
ENSSSCG00000017836	1295
ENSSSCG00000017837	8
ENSSSCG00000017838	0
ENSSSCG00000017839	0
ENSSSCG00000017840	0
ENSSSCG00000017841	0
ENSSSCG00000017842	0
ENSSSCG00000017843	0
ENSSSCG00000017844	0
ENSSSCG00000017845	0
ENSSSCG00000017846	0
ENSSSCG00000017847	2
ENSSSCG00000017848	0
ENSSSCG00000017849	1
ENSSSCG00000017850	0
ENSSSCG00000017851	1
ENSSSCG00000017852	1
ENSSSCG00000017853	0
ENSSSCG00000017854	0
ENSSSCG00000017855	0
ENSSSCG00000017856	0
ENSSSCG00000017857	0
ENSSSCG00000017858	0
ENSSSCG00000017859	0
ENSSSCG00000017860	0
ENSSSCG00000017861	0
ENSSSCG00000017862	0
ENSSSCG00000017863	0
ENSSSCG00000017864	8
ENSSSCG00000017865	74
ENSSSCG00000017866	825
ENSSSCG00000017867	109
ENSSSCG00000017868	12
ENSSSCG00000017869	1
ENSSSCG00000017870	183
ENSSSCG00000018720	0
ENSSSCG00000017871	1
ENSSSCG00000017872	0
ENSSSCG00000017873	13
ENSSSCG00000017874	16
ENSSSCG00000017875	174
ENSSSCG00000017876	38
ENSSSCG00000017877	317
ENSSSCG00000017878	243
ENSSSCG00000020415	1
ENSSSCG00000017879	3
ENSSSCG00000017880	0
ENSSSCG00000017881	2
ENSSSCG00000017882	537
ENSSSCG00000017883	0
ENSSSCG00000017884	0
ENSSSCG00000018637	0
ENSSSCG00000017885	0
ENSSSCG00000017886	1
ENSSSCG00000017887	8
ENSSSCG00000017888	1
ENSSSCG00000017889	0
ENSSSCG00000017890	151
ENSSSCG00000017891	202
ENSSSCG00000019285	0
ENSSSCG00000017892	4
ENSSSCG00000017893	49
ENSSSCG00000017894	2
ENSSSCG00000017895	278
ENSSSCG00000018396	0
ENSSSCG00000018213	0
ENSSSCG00000017896	0
ENSSSCG00000019214	0
ENSSSCG00000017897	0
ENSSSCG00000017898	14
ENSSSCG00000017899	7
ENSSSCG00000017900	2534
ENSSSCG00000017901	1
ENSSSCG00000017902	633
ENSSSCG00000017903	143
ENSSSCG00000017904	34
ENSSSCG00000017905	3770
ENSSSCG00000017906	170
ENSSSCG00000017907	232
ENSSSCG00000017908	0
ENSSSCG00000017909	1
ENSSSCG00000017910	0
ENSSSCG00000017911	140
ENSSSCG00000017912	109
ENSSSCG00000017913	304
ENSSSCG00000017914	1
ENSSSCG00000017915	0
ENSSSCG00000017916	0
ENSSSCG00000017917	170
ENSSSCG00000017918	59
ENSSSCG00000017919	70
ENSSSCG00000017920	553
ENSSSCG00000017921	5
ENSSSCG00000017922	10
ENSSSCG00000017923	1
ENSSSCG00000017924	165
ENSSSCG00000017925	7
ENSSSCG00000017926	9
ENSSSCG00000017927	17
ENSSSCG00000018641	0
ENSSSCG00000019457	0
ENSSSCG00000017928	85
ENSSSCG00000017929	156
ENSSSCG00000017930	71
ENSSSCG00000017931	0
ENSSSCG00000019930	0
ENSSSCG00000017932	0
ENSSSCG00000017933	0
ENSSSCG00000017934	0
ENSSSCG00000017935	353
ENSSSCG00000017936	1481
ENSSSCG00000017937	154
ENSSSCG00000017938	0
ENSSSCG00000017939	2373
ENSSSCG00000017940	189
ENSSSCG00000017941	140
ENSSSCG00000017942	0
ENSSSCG00000017943	3
ENSSSCG00000017944	34
ENSSSCG00000017945	0
ENSSSCG00000017946	0
ENSSSCG00000017947	210
ENSSSCG00000018204	1
ENSSSCG00000017948	0
ENSSSCG00000017949	57
ENSSSCG00000017950	217
ENSSSCG00000017951	0
ENSSSCG00000017952	20
ENSSSCG00000017953	333
ENSSSCG00000017954	2
ENSSSCG00000017955	80
ENSSSCG00000017956	4
ENSSSCG00000017957	2271
ENSSSCG00000018964	1
ENSSSCG00000019619	1
ENSSSCG00000020152	0
ENSSSCG00000018563	0
ENSSSCG00000017958	111
ENSSSCG00000017959	9
ENSSSCG00000017960	11
ENSSSCG00000017961	1
ENSSSCG00000017962	115
ENSSSCG00000017963	3
ENSSSCG00000017964	1211
ENSSSCG00000020355	0
ENSSSCG00000017965	0
ENSSSCG00000017966	2
ENSSSCG00000017967	81
ENSSSCG00000017968	22
ENSSSCG00000017969	16
ENSSSCG00000017970	1
ENSSSCG00000017971	12
ENSSSCG00000017972	6
ENSSSCG00000017973	85
ENSSSCG00000017974	2
ENSSSCG00000017975	0
ENSSSCG00000017976	1094
ENSSSCG00000020615	0
ENSSSCG00000017977	0
ENSSSCG00000017978	0
ENSSSCG00000017979	0
ENSSSCG00000017980	0
ENSSSCG00000017981	0
ENSSSCG00000017982	0
ENSSSCG00000017983	133
ENSSSCG00000017984	49
ENSSSCG00000017985	3
ENSSSCG00000017986	425
ENSSSCG00000018145	0
ENSSSCG00000017987	43660
ENSSSCG00000017988	10
ENSSSCG00000017989	0
ENSSSCG00000017990	0
ENSSSCG00000017991	2
ENSSSCG00000017992	0
ENSSSCG00000017993	43
ENSSSCG00000017994	0
ENSSSCG00000017995	0
ENSSSCG00000017996	0
ENSSSCG00000017997	0
ENSSSCG00000017998	0
ENSSSCG00000017999	0
ENSSSCG00000018000	6
ENSSSCG00000018001	57
ENSSSCG00000018002	0
ENSSSCG00000018003	0
ENSSSCG00000018004	0
ENSSSCG00000018005	0
ENSSSCG00000018006	0
ENSSSCG00000018007	6
ENSSSCG00000018008	60
ENSSSCG00000018009	17
ENSSSCG00000018010	21
ENSSSCG00000018011	0
ENSSSCG00000018012	0
ENSSSCG00000018013	1
ENSSSCG00000018014	11
ENSSSCG00000018015	6
ENSSSCG00000018016	39
ENSSSCG00000019009	0
ENSSSCG00000018017	15
ENSSSCG00000018018	0
ENSSSCG00000018019	2
ENSSSCG00000018020	56
ENSSSCG00000018021	0
ENSSSCG00000018022	4
ENSSSCG00000018023	16
ENSSSCG00000018024	0
ENSSSCG00000018025	40
ENSSSCG00000020626	0
ENSSSCG00000020067	0
ENSSSCG00000018026	9
ENSSSCG00000018027	391
ENSSSCG00000018028	0
ENSSSCG00000018029	9
ENSSSCG00000018030	56
ENSSSCG00000018031	35
ENSSSCG00000018462	1
ENSSSCG00000018456	4
ENSSSCG00000018032	0
ENSSSCG00000018033	3551
ENSSSCG00000018034	51
ENSSSCG00000018035	38
ENSSSCG00000018036	4
ENSSSCG00000018037	37
ENSSSCG00000018038	59
ENSSSCG00000018039	941
ENSSSCG00000018040	64
ENSSSCG00000018041	1011
ENSSSCG00000018042	0
ENSSSCG00000018043	0
ENSSSCG00000018044	2
ENSSSCG00000018045	422
ENSSSCG00000018046	21
ENSSSCG00000018047	40
ENSSSCG00000018048	8
ENSSSCG00000018049	96
ENSSSCG00000018050	0
ENSSSCG00000018051	408
ENSSSCG00000018052	16
ENSSSCG00000018053	49
ENSSSCG00000018054	9
ENSSSCG00000018055	60
ENSSSCG00000018056	1
ENSSSCG00000018057	43
ENSSSCG00000018058	310
ENSSSCG00000018059	0
ENSSSCG00000011178	16
ENSSSCG00000011179	251
ENSSSCG00000011180	7
ENSSSCG00000020568	0
ENSSSCG00000011181	3
ENSSSCG00000011182	24
ENSSSCG00000011183	852
ENSSSCG00000011184	70
ENSSSCG00000018336	0
ENSSSCG00000011185	24
ENSSSCG00000011186	4
ENSSSCG00000011187	1
ENSSSCG00000011188	0
ENSSSCG00000011189	76
ENSSSCG00000011190	78
ENSSSCG00000011191	14
ENSSSCG00000011192	67
ENSSSCG00000011193	49
ENSSSCG00000011194	475
ENSSSCG00000019529	0
ENSSSCG00000011195	33
ENSSSCG00000011196	188
ENSSSCG00000011197	65
ENSSSCG00000011198	28
ENSSSCG00000020426	0
ENSSSCG00000011199	38
ENSSSCG00000018111	0
ENSSSCG00000011200	0
ENSSSCG00000018730	0
ENSSSCG00000011201	10
ENSSSCG00000011202	0
ENSSSCG00000011203	0
ENSSSCG00000020124	0
ENSSSCG00000011204	8
ENSSSCG00000011205	0
ENSSSCG00000011206	122
ENSSSCG00000011207	14
ENSSSCG00000011208	13
ENSSSCG00000011209	34
ENSSSCG00000011210	28
ENSSSCG00000011211	25
ENSSSCG00000020429	0
ENSSSCG00000011212	11
ENSSSCG00000011213	2069
ENSSSCG00000011214	466
ENSSSCG00000011215	46
ENSSSCG00000011216	0
ENSSSCG00000011217	4
ENSSSCG00000011218	262
ENSSSCG00000011219	0
ENSSSCG00000020414	0
ENSSSCG00000018988	0
ENSSSCG00000011220	122
ENSSSCG00000011221	0
ENSSSCG00000011222	67
ENSSSCG00000011223	0
ENSSSCG00000019184	0
ENSSSCG00000011224	3
ENSSSCG00000020517	0
ENSSSCG00000011225	0
ENSSSCG00000011226	514
ENSSSCG00000011227	62
ENSSSCG00000019936	0
ENSSSCG00000011228	0
ENSSSCG00000011229	4536
ENSSSCG00000011230	5
ENSSSCG00000011231	0
ENSSSCG00000011232	223
ENSSSCG00000011233	328
ENSSSCG00000011234	20
ENSSSCG00000011235	632
ENSSSCG00000011236	256
ENSSSCG00000011237	1512
ENSSSCG00000020454	0
ENSSSCG00000011238	0
ENSSSCG00000019835	0
ENSSSCG00000011239	92
ENSSSCG00000011240	16
ENSSSCG00000011241	0
ENSSSCG00000011242	15
ENSSSCG00000011243	1231
ENSSSCG00000011244	0
ENSSSCG00000011245	12
ENSSSCG00000011246	0
ENSSSCG00000011247	131
ENSSSCG00000011248	13
ENSSSCG00000011249	0
ENSSSCG00000011250	44
ENSSSCG00000011251	173
ENSSSCG00000011252	61
ENSSSCG00000011253	35
ENSSSCG00000019656	0
ENSSSCG00000011254	2
ENSSSCG00000011255	1
ENSSSCG00000011256	0
ENSSSCG00000011257	11
ENSSSCG00000011258	2
ENSSSCG00000011259	0
ENSSSCG00000011260	0
ENSSSCG00000011261	389
ENSSSCG00000011262	73
ENSSSCG00000011263	12
ENSSSCG00000011264	54
ENSSSCG00000011265	29
ENSSSCG00000011266	6641
ENSSSCG00000019894	3
ENSSSCG00000011267	0
ENSSSCG00000011268	0
